"DEADLINE_MS","acc","accuracy","average_response_time","avg_rt","background","canvas_backend","central_fixation","clock_backend","color_backend","coordinates","correct","correct_Circle","correct_response_prompt","count_Circle","count_calibration_note","count_experiment","count_fixation","count_fixation_cross_inline_script","count_goodbye","count_init_experiment","count_instructions","count_iti","count_language_selection","count_log_trial","count_new_pygaze_init","count_new_pygaze_log","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_prime_display","count_record_response","count_response_prompt","count_set_prime","count_stimulus_display","count_stimulus_positions_inline_script","count_trial_loop","count_trial_sequence","count_trigger_fixation","count_trigger_stimulus","count_welcome","d","datetime","description","disable_garbage_collection","experiment_file","experiment_path","first_fix_rt","first_fix_side","first_fix_x","first_fix_y","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","group","gx","gy","height","idx","img_left","img_right","key","keyboard_backend","lang","live_row","live_row_trial_loop","logfile","margin","mouse_backend","mouse_simulation","onset","opensesame_codename","opensesame_version","pos","position","prime_condition","prime_index","prime_lang","prime_text","repeat_cycle","response","response_Circle","response_count","response_response_prompt","response_time","response_time_Circle","response_time_response_prompt","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","t0","time_Circle","time_calibration_note","time_experiment","time_fixation","time_fixation_cross_inline_script","time_goodbye","time_init_experiment","time_instructions","time_iti","time_language_selection","time_log_trial","time_new_pygaze_init","time_new_pygaze_log","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_prime_display","time_record_response","time_response_prompt","time_set_prime","time_stimulus_display","time_stimulus_positions_inline_script","time_trial_loop","time_trial_sequence","time_trigger_fixation","time_trigger_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","trial_nr","txt_calibration","txt_goodbye","txt_instructions","txt_response_prompt","txt_welcome","ui_language","width","xL","xR","x_left","x_right","yL","yR","y_left","y_right"
"2000","undefined","undefined","undefined","undefined","#1a1a1a","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1469.9666662887291","Tue Jun 23 13:20:58 2026","The main experiment item","False","V2_AttentionalSpatialBias(1).osexp","C:\Users\plcm\Downloads","0.08230004459619522","LEFT","924.4608","666.9431999999999","False","mono","False","18","no","white","no","yes","LTR","924.4608","666.9431999999999","1080","0","000.png","111.png","num_2","psycho","English","0","0","C:\Users\plcm\Downloads\subject-83.csv","204","psycho","yes","65826.13760000095","Neonatal Nightingale","4.1.14","1","1","prime_1","1","LTR","On a sunny farm, a mother duck sat patiently on her nest waiting for her eggs to hatch. One by one the eggs cracked open and fluffy yellow ducklings appeared. But the last egg was bigger than the rest and took much longer to hatch.","0","num_1","space","num_1","num_1","1693.7353999819607","2211.7804000154138","1693.7353999819607","2","psycho","1024","2","48000","-16","experiment","83","odd","48.08863399992697","38220.213499851525","40432.45549988933","4376.497799996287","59092.42310002446","48088.58829992823","NA","5921.280999900773","35712.97849994153","NA","4376.683299895376","67563.73659987003","7384.644699981436","65826.26129989512","65098.48239994608","67536.53549985029","44401.57609991729","67536.50479996577","65842.27170003578","44401.527100009844","60097.86570002325","60093.078000005335","44272.31859997846","44400.89110005647","65098.377199843526","65813.81289986894","5921.371900010854","Attentional Spatial Bias - DEMO","0","0","0","1","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1920","154","-154","154","-154","-267","267","-267","267"
"2000","undefined","undefined","undefined","undefined","#1a1a1a","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","0","0","1","1","0","0","0","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","1","1","0","2060.7646459213142","Tue Jun 23 13:20:58 2026","The main experiment item","False","V2_AttentionalSpatialBias(1).osexp","C:\Users\plcm\Downloads","236.18849995546043","RIGHT","1057.6896000000002","467.97479999999996","False","mono","False","18","no","white","no","yes","LTR","1057.6896000000002","467.97479999999996","1080","1","002.png","003.png","num_2","psycho","English","1","1","C:\Users\plcm\Downloads\subject-83.csv","204","psycho","yes","118620.0991999358","Neonatal Nightingale","4.1.14","2","2","prime_2","2","LTR","When it finally cracked open, out came a large grey bird that looked nothing like the others.  The other ducklings laughed and called him ugly and strange. Sad and alone, the ugly duckling decided to run away from the farm.","0","num_0","space","num_0","num_0","1293.7952000647783","2211.7804000154138","1293.7952000647783","2","psycho","1024","2","48000","-16","experiment","83","odd","101.21655549993739","38220.213499851525","40432.45549988933","4376.497799996287","112220.93089995906","101216.49599983357","NA","5921.280999900773","35712.97849994153","67573.7109000329","4376.683299895376","120166.95159999654","7384.644699981436","118856.32529994473","118227.48310002498","120160.3887998499","69201.50099997409","120160.35819984972","118866.02079984732","69201.45389996469","113226.91569989547","113221.19740000926","44272.31859997846","69201.36959990487","118227.40249987692","118233.74009993859","5921.371900010854","Attentional Spatial Bias - DEMO","0","0","0","2","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1920","-154","154","-154","154","267","-267","267","-267"
"2000","undefined","undefined","undefined","undefined","#1a1a1a","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","0","0","2","2","0","0","0","2","0","2","0","2","2","2","2","2","2","2","2","2","0","2","2","2","0","323.6707464225953","Tue Jun 23 13:20:58 2026","The main experiment item","False","V2_AttentionalSpatialBias(1).osexp","C:\Users\plcm\Downloads","1390.7852000556886","RIGHT","926.016","358.26840000000004","False","mono","False","18","no","white","no","yes","LTR","926.016","358.26840000000004","1080","2","222.png","333.png","num_2","psycho","English","2","2","C:\Users\plcm\Downloads\subject-83.csv","204","psycho","yes","178249.4105999358","Neonatal Nightingale","4.1.14","3","3","prime_3","3","LTR","He wandered across fields and swamps searching for a place where he belonged. He came across a flock of wild ducks but they too found him too ugly to be friend.  One evening hunters fired their guns nearby and the duckling hid in the reeds until the danger passed.","0","num_3","space","num_3","num_3","1264.273399952799","2211.7804000154138","1264.273399952799","2","psycho","1024","2","48000","-16","experiment","83","odd","160.28864759998396","38220.213499851525","40432.45549988933","4376.497799996287","171292.84240002744","160288.60859991983","NA","5921.280999900773","35712.97849994153","120179.65479986742","4376.683299895376","180919.07069995068","7384.644699981436","179640.22969990037","177298.51079988293","180912.62409999035","121805.02359988168","180912.59349999018","179647.65599998645","121804.98809996061","172297.8300000541","172293.06999989785","44272.31859997846","121804.90530002862","177298.42979996465","177304.6782000456","5921.371900010854","Attentional Spatial Bias - DEMO","0","0","0","3","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1920","154","-154","154","-154","267","-267","267","-267"
"2000","undefined","undefined","undefined","undefined","#1a1a1a","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","0","0","3","3","0","0","0","3","0","3","0","3","3","3","3","3","3","3","3","3","0","3","3","3","0","2836.215169703737","Tue Jun 23 13:20:58 2026","The main experiment item","False","V2_AttentionalSpatialBias(1).osexp","C:\Users\plcm\Downloads","165.81159993074834","RIGHT","921.1583999999999","309.07439999999997","False","mono","False","18","no","white","no","yes","LTR","921.1583999999999","309.07439999999997","1080","3","006.png","007.png","num_2","psycho","English","3","3","C:\Users\plcm\Downloads\subject-83.csv","204","psycho","yes","267025.41460003704","Neonatal Nightingale","4.1.14","4","4","prime_4","4","LTR","He found shelter in a small cottage where an old woman lived with a cat and a hen. The cat and hen made fun of him and told him he was useless. Feeling unwanted, the duckling left and continued his lonely journey.","0","num_1","space","num_1","num_1","998.6665002070367","2211.7804000154138","998.6665002070367","2","psycho","1024","2","48000","-16","experiment","83","odd","249.99243810004555","38220.213499851525","40432.45549988933","4376.497799996287","260997.07389995456","249992.40410001948","NA","5921.280999900773","35712.97849994153","180940.38769998588","4376.683299895376","268207.08730001934","7384.644699981436","267191.2616000045","267002.91129993275","268200.5469999276","182553.385599982","268200.50859986804","267201.1459998321","182553.3536998555","262002.38680001348","261997.55820003338","44272.31859997846","182553.28150000423","267002.8259998653","267009.4333998859","5921.371900010854","Attentional Spatial Bias - DEMO","0","0","0","4","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1920","-154","154","-154","154","-267","267","-267","267"
"2000","undefined","undefined","undefined","undefined","#1a1a1a","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","0","0","4","4","0","0","0","4","0","4","0","4","4","4","4","4","4","4","4","4","0","4","4","4","0","2079.6989452469893","Tue Jun 23 13:20:58 2026","The main experiment item","False","V2_AttentionalSpatialBias(1).osexp","C:\Users\plcm\Downloads","0.054800184443593025","RIGHT","948.0576","437.022","False","mono","False","18","no","white","no","yes","LTR","948.0576","437.022","1080","4","001.png","000.png","num_2","psycho","English","4","4","C:\Users\plcm\Downloads\subject-83.csv","204","psycho","yes","289288.4592998307","Neonatal Nightingale","4.1.14","1","1","prime_5","5","LTR","Winter arrived and the duckling struggled to survive in the bitter cold. He nearly froze to death in an icy lake but a farmer found him and carried him home. The farmer's children frightened him and he ran away again into the cold.","0","num_1","space","num_1","num_1","1382.6821001712233","2211.7804000154138","1382.6821001712233","2","psycho","1024","2","48000","-16","experiment","83","odd","272.20847840001807","38220.213499851525","40432.45549988933","4376.497799996287","283213.2455999963","272208.4353999235","NA","5921.280999900773","35712.97849994153","268229.3203000445","4376.683299895376","290686.9301998522","7384.644699981436","289288.54910004884","289219.5582999848","290680.57919992134","269842.7954998333","290680.5169999134","289297.08309983835","269842.7633000538","284219.07590003684","284213.5407999158","44272.31859997846","269842.68959984183","289219.4604999386","289226.0716999881","5921.371900010854","Attentional Spatial Bias - DEMO","0","0","0","5","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1920","154","-154","154","-154","-267","267","-267","267"
"2000","undefined","undefined","undefined","undefined","#1a1a1a","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","0","0","5","5","0","0","0","5","0","5","0","5","5","5","5","5","5","5","5","5","0","5","5","5","0","1378.7273678652498","Tue Jun 23 13:20:58 2026","The main experiment item","False","V2_AttentionalSpatialBias(1).osexp","C:\Users\plcm\Downloads","0.045900000259280205","LEFT","846.1056","808.7148","False","mono","False","18","no","white","no","yes","LTR","846.1056","808.7148","1080","5","003.png","002.png","num_2","psycho","English","5","5","C:\Users\plcm\Downloads\subject-83.csv","204","psycho","yes","459832.253200002","Neonatal Nightingale","4.1.14","2","2","prime_6","6","LTR","He spent the long winter alone, cold and hungry, hiding wherever he could. He believed he was the ugliest creature in the world and that no one would ever love him. But slowly the cold faded and the warmth of spring began to fill the air.","0","num_0","space","num_0","num_0","2422.796699916944","2211.7804000154138","2422.796699916944","2","psycho","1024","2","48000","-16","experiment","83","odd","441.87227309984155","38220.213499851525","40432.45549988933","4376.497799996287","452879.09079995006","441872.2284999676","NA","5921.280999900773","35712.97849994153","290695.49529999495","4376.683299895376","462270.4141000286","7384.644699981436","459832.3295000009","458885.2639000397","462264.5091000013","292323.0697000399","462264.4764999859","459840.8421999775","292323.03830003366","453884.69800003804","453879.6724998392","44272.31859997846","292322.96609994955","458885.17939997837","458891.1739999894","5921.371900010854","Attentional Spatial Bias - DEMO","0","0","0","6","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1920","-154","154","-154","154","267","-267","267","-267"
"2000","undefined","undefined","undefined","undefined","#1a1a1a","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","0","0","6","6","0","0","0","6","0","6","0","6","6","6","6","6","6","6","6","6","0","6","6","6","0","148.3486295869294","Tue Jun 23 13:20:58 2026","The main experiment item","False","V2_AttentionalSpatialBias(1).osexp","C:\Users\plcm\Downloads","1877.3201999720186","LEFT","912.3263999999999","635.256","False","mono","False","18","no","white","no","yes","LTR","912.3263999999999","635.256","1080","6","333.png","222.png","num_2","psycho","English","6","6","C:\Users\plcm\Downloads\subject-83.csv","204","psycho","yes","503363.96669992246","Neonatal Nightingale","4.1.14","3","3","prime_7","7","LTR","One morning the duckling saw a group of beautiful white birds gliding gracefully across the lake. They were swans and he felt drawn to them despite his fear of being rejected again. He swam toward them, expecting to be chased away as always.","0","num_3","space","num_3","num_3","1604.2623000685126","2211.7804000154138","1604.2623000685126","2","psycho","1024","2","48000","-16","experiment","83","odd","486.0080744998995","38220.213499851525","40432.45549988933","4376.497799996287","497012.75019999593","486008.04240000434","NA","5921.280999900773","35712.97849994153","462282.55490004085","4376.683299895376","506862.4827999156","7384.644699981436","505241.31780001335","503018.60899990425","506856.15010000765","463908.99699996226","506856.12079990096","505251.3683999423","463908.94680004567","498018.1175000034","498012.8689999692","44272.31859997846","463908.86819991283","503018.5078999493","503024.82429984957","5921.371900010854","Attentional Spatial Bias - DEMO","0","0","0","7","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1920","154","-154","154","-154","267","-267","267","-267"
"2000","undefined","undefined","undefined","undefined","#1a1a1a","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","0","0","7","7","0","0","0","7","0","7","0","7","7","7","7","7","7","7","7","7","0","7","7","7","0","1602.5947653521894","Tue Jun 23 13:20:58 2026","The main experiment item","False","V2_AttentionalSpatialBias(1).osexp","C:\Users\plcm\Downloads","79.2251001112163","LEFT","982.2912","631.2167999999999","False","mono","False","18","no","white","no","yes","LTR","982.2912","631.2167999999999","1080","7","007.png","006.png","num_2","psycho","English","7","7","C:\Users\plcm\Downloads\subject-83.csv","204","psycho","yes","542946.8161999248","Neonatal Nightingale","4.1.14","4","4","prime_8","8","LTR","As he looked down at his reflection in the water, he saw not an ugly grey bird but a beautiful white swan. The other swans welcomed him warmly and swam around him with joy. The young swan ruffled his feathers, lifted his neck proudly, and finally felt that he was home.","0","num_1","space","num_1","num_1","1755.9525000397116","2211.7804000154138","1755.9525000397116","2","psycho","1024","2","48000","-16","experiment","83","odd","525.0720557000022","38220.213499851525","40432.45549988933","4376.497799996287","536076.3864000328","525072.0104000065","NA","5921.280999900773","35712.97849994153","506871.1329998914","4376.683299895376","544798.3621000312","7384.644699981436","543026.0760998353","542082.5477000326","544792.3611998558","508484.50420005247","544792.3309998587","543035.7939999085","508484.4696999062","537082.1137998719","537076.8317000475","44272.31859997846","508484.3772999011","542082.4615999591","542088.5930999648","5921.371900010854","Attentional Spatial Bias - DEMO","0","0","0","8","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1920","-154","154","-154","154","-267","267","-267","267"
