CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
296184	1987.81201	11044914076379	0.50481	0.48712	1987.54456	0.26746	3240	1	0.52579	0.56183	1	0.48392	0.48632	1	0.50485	0.52407	1	0.31843	0.40614	17.42920	1.00228	1	0.56776	0.37061	18.22461	0.99534	1	-0.04535	0.01736	0.65383	0.00375	1	0.01654	0.02367	0.63376	0.00362	1	1.35469	0.41181	0	
296185	1987.81885	11044914144724	0.50481	0.48797	1987.54456	0.27429	3240	1	0.52568	0.56085	1	0.48390	0.48527	1	0.50479	0.52306	1	0.31842	0.40606	17.55173	1.00340	1	0.56781	0.37072	18.36511	0.99646	1	-0.04685	0.01795	0.67622	0.00375	1	0.01654	0.02367	0.63376	0.00363	1	1.35469	0.41181	0	
296186	1987.82581	11044914214546	0.50456	0.48750	1987.54456	0.28125	3240	1	0.49783	0.45939	1	0.49001	0.47637	1	0.49392	0.46788	1	0.31846	0.40608	17.54909	1.00453	1	0.56807	0.37063	18.28782	1.00453	1	-0.04685	0.01795	0.67622	0.00371	1	0.01654	0.02367	0.63376	0.00363	1	1.35469	0.41181	0	
296187	1987.83252	11044914281563	0.50437	0.48672	1987.54456	0.28796	3240	1	0.50412	0.44809	1	0.48893	0.45800	1	0.49653	0.45304	1	0.31850	0.40602	17.59921	1.01260	1	0.56807	0.37064	18.14870	1.01260	1	-0.04685	0.01795	0.67622	0.00371	1	0.01654	0.02367	0.63376	0.00368	1	1.35469	0.41181	0	
296188	1987.83923	11044914348662	0.50421	0.48613	1987.54456	0.29468	3240	1	0.50489	0.45508	1	0.48901	0.46478	1	0.49695	0.45993	1	0.31850	0.40605	17.54674	1.00542	1	0.56792	0.37062	18.02729	1.00542	1	-0.04395	0.01688	0.63580	0.00372	1	0.01654	0.02367	0.63376	0.00364	1	1.35469	0.41181	0	
296189	1987.84595	11044914415362	0.50409	0.48549	1987.54456	0.30139	3240	1	0.50245	0.46636	1	0.49496	0.44784	1	0.49871	0.45710	1	0.31850	0.40605	17.54674	0.99018	1	0.56785	0.37056	17.89349	0.99018	1	-0.04395	0.01688	0.63580	0.00372	1	0.01654	0.02367	0.63376	0.00363	1	1.35469	0.41181	0	
296190	1987.85254	11044914482044	0.50406	0.48524	1987.54456	0.30798	3240	1	0.50896	0.46993	1	0.49624	0.47705	1	0.50260	0.47349	1	0.31850	0.40602	17.59921	0.97495	1	0.56814	0.37062	17.83794	0.97495	1	-0.04395	0.01688	0.63580	0.00371	1	0.01654	0.02367	0.63376	0.00365	1	1.35469	0.41181	0	
296191	1987.85925	11044914548270	0.50404	0.48530	1987.54456	0.31470	3240	1	0.51061	0.48501	1	0.49630	0.49171	1	0.50346	0.48836	1	0.31851	0.40604	17.60787	0.95971	1	0.56807	0.37066	18.24082	0.95971	1	-0.04395	0.01688	0.63580	0.00366	1	0.01654	0.02367	0.63376	0.00364	1	1.35469	0.41181	0	
296192	1987.86609	11044914616678	0.50406	0.48620	1987.54456	0.32153	3240	1	0.50588	0.49618	1	0.50179	0.49973	1	0.50383	0.49796	1	0.31854	0.40600	17.64620	0.95971	1	0.56804	0.37062	17.93518	0.95971	1	-0.04395	0.01688	0.63580	0.00367	1	0.01654	0.02367	0.63376	0.00364	1	1.35469	0.41181	0	
296193	1987.87268	11044914682996	0.50392	0.48739	1987.54456	0.32812	3240	1	0.50763	0.48830	1	0.49573	0.48944	1	0.50168	0.48887	1	0.31851	0.40601	17.63348	0.95971	1	0.56811	0.37057	18.03236	0.95971	1	-0.04395	0.01688	0.63580	0.00369	1	0.01654	0.02367	0.63376	0.00364	1	1.35469	0.41181	0	
296194	1987.87939	11044914749582	0.50378	0.48844	1987.54456	0.33484	3240	1	0.50763	0.48830	1	0.49573	0.48944	1	0.50168	0.48887	1	0.31857	0.40600	17.64943	0.95971	1	0.56790	0.37060	18.23521	0.95971	1	-0.04395	0.01688	0.63580	0.00366	1	0.01654	0.02367	0.63376	0.00361	1	1.35469	0.41181	0	
296195	1987.88611	11044914817275	0.50370	0.48916	1987.54456	0.34155	3240	1	0.51341	0.51222	1	0.49682	0.50744	1	0.50512	0.50983	1	0.31857	0.40600	17.64943	0.95971	1	0.56809	0.37054	18.18762	0.95971	1	-0.04395	0.01688	0.63580	0.00366	1	0.01654	0.02367	0.63376	0.00364	1	1.35469	0.41181	0	
296196	1987.89282	11044914885029	0.50367	0.49003	1987.54456	0.34827	3240	1	0.51472	0.48424	1	0.50253	0.49032	1	0.50862	0.48728	1	0.31854	0.40600	17.64620	0.95971	1	0.56823	0.37041	18.42762	0.95971	1	-0.04395	0.01688	0.63580	0.00367	1	0.01654	0.02367	0.63376	0.00365	1	1.35469	0.41181	0	
296197	1987.89954	11044914951611	0.50362	0.49060	1987.54456	0.35498	3240	1	0.51397	0.47713	1	0.50254	0.48341	1	0.50826	0.48027	1	0.31854	0.40600	17.64620	0.96688	1	0.56815	0.37062	18.00480	0.96688	1	-0.04567	0.01752	0.65990	0.00367	1	0.01654	0.02367	0.63376	0.00364	1	1.35469	0.41181	0	
296198	1987.90625	11044915018466	0.50334	0.48993	1987.54456	0.36169	3240	1	0.51137	0.43450	1	0.49475	0.49041	1	0.50306	0.46246	1	0.31852	0.40601	17.62511	0.97405	1	0.56804	0.37062	17.93518	0.97405	1	-0.04567	0.01752	0.65990	0.00368	1	0.01654	0.02367	0.63376	0.00364	1	1.35469	0.41181	0	
296199	1987.91296	11044915085313	0.50345	0.48979	1987.54456	0.36841	3240	1	0.51703	0.41426	1	0.49442	0.49303	1	0.50572	0.45364	1	0.31858	0.40603	17.60063	0.98122	1	0.56804	0.37060	17.76176	0.98122	1	-0.04567	0.01752	0.65990	0.00366	1	0.01654	0.02367	0.63376	0.00363	1	1.35469	0.41181	0	
296200	1987.91956	11044915152239	0.50356	0.48966	1987.54456	0.37500	3240	1	0.51703	0.41426	1	0.49442	0.49303	1	0.50572	0.45364	1	0.31857	0.40605	17.58748	0.98122	1	0.56807	0.37061	17.75430	0.98122	1	-0.04395	0.01688	0.63580	0.00363	1	0.01654	0.02367	0.63376	0.00362	1	1.35469	0.41181	0	
296201	1987.92627	11044915219415	0.50336	0.48868	1987.54456	0.38171	3240	1	0.48213	0.42016	1	0.49590	0.48731	1	0.48901	0.45374	1	0.31861	0.40617	17.65945	0.97405	1	0.56802	0.37060	17.99160	0.97405	1	-0.04395	0.01688	0.63580	0.00366	1	0.01654	0.02367	0.63376	0.00360	1	1.35469	0.41181	0	
296202	1987.93262	11044915282970	0.50310	0.48815	1987.54456	0.38806	3240	1	0.47772	0.44775	1	0.50017	0.51532	1	0.48894	0.48154	1	0.31866	0.40608	17.66053	0.96688	1	0.56795	0.37066	18.24424	0.96688	1	-0.04395	0.01688	0.63580	0.00362	1	0.01654	0.02367	0.63376	0.00363	1	1.35469	0.41181	0	
296203	1987.93970	11044915353614	0.50285	0.48776	1987.54456	0.39514	3240	1	0.47870	0.45507	1	0.50017	0.52200	1	0.48943	0.48854	1	0.31862	0.40612	17.68754	0.95971	1	0.56808	0.37065	18.27601	0.95971	1	-0.04395	0.01688	0.63580	0.00363	1	0.01654	0.02367	0.63376	0.00361	1	1.35469	0.41181	0	
296204	1987.94641	11044915420406	0.50249	0.48745	1987.54456	0.40186	3240	1	0.47725	0.45886	1	0.49660	0.50692	1	0.48692	0.48289	1	0.31875	0.40619	17.64696	0.95971	1	0.56814	0.37066	18.22911	0.95971	1	-0.04395	0.01688	0.63580	0.00362	1	0.01654	0.02367	0.63376	0.00365	1	1.35469	0.41181	0	
296205	1987.95312	11044915487274	0.50197	0.48716	1987.54456	0.40857	3240	1	0.48764	0.44629	1	0.47523	0.52033	1	0.48143	0.48331	1	0.31886	0.40611	17.70978	0.95971	1	0.56814	0.37063	18.14409	0.95971	1	-0.04395	0.01688	0.63580	0.00356	1	0.01654	0.02367	0.63376	0.00363	1	1.35469	0.41181	0	
296206	1987.95984	11044915554786	0.50145	0.48665	1987.54456	0.41528	3240	1	0.48671	0.43891	1	0.47506	0.51364	1	0.48089	0.47627	1	0.31888	0.40614	17.52900	0.96688	1	0.56799	0.37061	18.04175	0.96688	1	-0.04593	0.01766	0.66516	0.00357	1	0.01654	0.02367	0.63376	0.00361	1	1.35469	0.41181	0	
296207	1987.96655	11044915621424	0.50076	0.48635	1987.54456	0.42200	3240	1	0.48445	0.42825	1	0.46441	0.49448	1	0.47443	0.46136	1	0.31897	0.40626	17.65054	0.97405	1	0.56820	0.37067	18.07940	0.97405	1	-0.04593	0.01766	0.66516	0.00357	1	0.01654	0.02367	0.63376	0.00364	1	1.35469	0.41181	0	
296208	1987.97314	11044915688083	0.50061	0.48631	1987.54456	0.42859	3240	1	0.50335	0.40771	1	0.47127	0.51108	1	0.48731	0.45939	1	0.31897	0.40626	17.65054	0.98122	1	0.56799	0.37073	17.96050	0.98122	1	-0.04593	0.01766	0.66516	0.00358	1	0.01654	0.02367	0.63376	0.00359	1	1.35469	0.41181	0	
296209	1987.97998	11044915755563	0.50044	0.48604	1987.54456	0.43542	3240	1	0.50255	0.40020	1	0.47089	0.49807	1	0.48672	0.44914	1	0.31891	0.40618	17.47905	0.98839	1	0.56805	0.37076	17.79640	0.99534	1	-0.04593	0.01761	0.66516	0.00356	1	0.01732	0.02472	0.66183	0.00355	1	1.35469	0.41181	0	
296210	1987.98657	11044915822296	0.49992	0.48505	1987.54456	0.44202	3240	1	0.50358	0.40614	1	0.47763	0.48395	1	0.49060	0.44505	1	0.31896	0.40624	17.72838	0.99534	1	0.56828	0.37071	17.96542	1.00228	1	-0.04593	0.01761	0.66516	0.00354	1	0.01732	0.02472	0.66183	0.00358	1	1.35469	0.41181	0	
296211	1987.99329	11044915889362	0.49974	0.48399	1987.54456	0.44873	3240	1	0.49962	0.41952	1	0.48501	0.48317	1	0.49231	0.45135	1	0.31895	0.40626	17.83043	1.00228	1	0.56822	0.37079	17.87886	1.00922	1	-0.04593	0.01761	0.66516	0.00354	1	0.01732	0.02472	0.66183	0.00357	1	1.35469	0.41181	0	
296212	1988.00000	11044915956228	0.49956	0.48293	1987.54456	0.45544	3240	1	0.49884	0.41249	1	0.48492	0.47676	1	0.49188	0.44462	1	0.31885	0.40630	17.53625	1.00922	1	0.56824	0.37079	17.61341	1.01617	1	-0.04593	0.01761	0.66516	0.00361	1	0.01732	0.02472	0.66183	0.00363	1	1.35469	0.41181	0	
296213	1988.00671	11044916022853	0.49915	0.48183	1987.54456	0.46216	3240	1	0.50250	0.40621	1	0.48540	0.47863	1	0.49395	0.44242	1	0.31885	0.40630	17.53625	1.01617	1	0.56837	0.37092	17.77341	1.01617	1	-0.04593	0.01761	0.66516	0.00361	1	0.01732	0.02472	0.66183	0.00360	1	1.35469	0.41181	0	
296214	1988.01343	11044916090224	0.49870	0.48104	1987.54456	0.46887	3240	1	0.50068	0.40689	1	0.49106	0.47664	1	0.49587	0.44177	1	0.31895	0.40622	17.61247	1.01617	1	0.56831	0.37085	17.70946	1.01617	1	-0.04593	0.01761	0.66516	0.00355	1	0.01732	0.02472	0.66183	0.00359	1	1.35469	0.41181	0	
296215	1988.02014	11044916157179	0.48818	0.45661	1987.54456	0.46887	3240	0	0.50068	0.40689	1	0.49106	0.47664	1	0.49587	0.44177	1	0.31901	0.40622	17.59179	1.01617	1	0.56828	0.37088	17.65215	1.01617	1	-0.04593	0.01761	0.66516	0.00356	1	0.01732	0.02472	0.66183	0.00357	1	1.35469	0.41181	0	
296216	1988.02673	11044916224128	0.48934	0.46046	1987.54456	0.46887	3240	0	0.49312	0.42183	1	0.48786	0.50679	1	0.49049	0.46431	1	0.31905	0.40622	17.43390	1.01617	1	0.56838	0.37087	17.39816	1.01617	1	-0.04593	0.01761	0.66516	0.00360	1	0.01732	0.02472	0.66183	0.00352	1	1.35469	0.41181	0	
296217	1988.03357	11044916291387	0.49122	0.45138	1987.54456	0.46887	3240	0	0.49937	0.43990	1	0.49059	0.42652	1	0.49498	0.43321	1	0.31895	0.40627	17.45977	1.01617	1	0.56835	0.37084	17.32407	1.01617	1	-0.04593	0.01761	0.66516	0.00353	1	0.01732	0.02472	0.66183	0.00354	1	1.35469	0.41181	0	
296218	1988.04016	11044916358171	0.49216	0.44684	1988.02014	0.02002	3241	1	0.49937	0.43990	1	0.49059	0.42652	1	0.49498	0.43321	1	0.31912	0.40620	17.34454	1.01617	1	0.56845	0.37080	17.30467	1.01617	1	-0.04593	0.01761	0.66516	0.00354	1	0.01740	0.02465	0.66133	0.00354	1	1.35469	0.41181	0	
296219	1988.04688	11044916424946	0.49378	0.44609	1988.02014	0.02673	3241	1	0.49969	0.43690	1	0.50083	0.44932	1	0.50026	0.44311	1	0.31912	0.40620	17.20723	1.01617	1	0.56853	0.37090	17.17111	1.01617	1	-0.04593	0.01761	0.66516	0.00357	1	0.01740	0.02465	0.66133	0.00353	1	1.35469	0.41181	0	
296220	1988.05359	11044916492282	0.49524	0.44377	1988.02014	0.03345	3241	1	0.50295	0.42817	1	0.50218	0.43614	1	0.50257	0.43216	1	0.31891	0.40623	17.31574	1.01617	1	0.56852	0.37095	17.40342	1.01617	1	-0.04593	0.01761	0.66516	0.00354	1	0.01740	0.02465	0.66133	0.00352	1	1.35430	0.41181	0	
296221	1988.06030	11044916559134	0.49634	0.44311	1988.02014	0.04016	3241	1	0.50373	0.43527	1	0.50217	0.44305	1	0.50295	0.43916	1	0.31899	0.40637	17.38690	1.00900	1	0.56865	0.37086	17.18903	1.00900	1	-0.04503	0.01723	0.65280	0.00356	1	0.01734	0.02451	0.65894	0.00348	1	1.35430	0.41181	0	
296222	1988.06689	11044916625791	0.49750	0.44248	1988.02014	0.04675	3241	1	0.51319	0.41562	1	0.49804	0.46047	1	0.50561	0.43804	1	0.31911	0.40638	17.35211	1.00183	1	0.56856	0.37090	17.46425	1.00183	1	-0.04503	0.01723	0.65280	0.00360	1	0.01734	0.02451	0.65894	0.00348	1	1.35430	0.41181	0	
296223	1988.07373	11044916693140	0.49643	0.44374	1988.02014	0.05359	3241	1	0.50553	0.45219	1	0.47019	0.45551	1	0.48786	0.45385	1	0.31914	0.40637	17.34668	0.99466	1	0.56851	0.37100	17.54289	0.99466	1	-0.04503	0.01723	0.65280	0.00362	1	0.01734	0.02451	0.65894	0.00351	1	1.35430	0.41181	0	
296224	1988.08032	11044916759848	0.49562	0.44545	1988.02014	0.06018	3241	1	0.50631	0.45928	1	0.47039	0.46243	1	0.48835	0.46085	1	0.31919	0.40642	17.29832	0.98748	1	0.56851	0.37100	17.54289	0.98748	1	-0.04503	0.01723	0.65280	0.00364	1	0.01734	0.02451	0.65894	0.00351	1	1.35430	0.41181	0	
296225	1988.08704	11044916826834	0.49542	0.44525	1988.02014	0.06689	3241	1	0.52116	0.42480	1	0.46563	0.46173	1	0.49340	0.44326	1	0.31915	0.40640	17.34053	0.98748	1	0.56853	0.37103	17.81354	0.98748	1	-0.04503	0.01723	0.65280	0.00362	1	0.01734	0.02451	0.65894	0.00350	1	1.35430	0.41181	0	
296226	1988.09375	11044916894105	0.49587	0.44676	1988.02014	0.07361	3241	1	0.52917	0.45965	1	0.47244	0.46704	1	0.50081	0.46335	1	0.31919	0.40642	17.43011	0.98748	1	0.56848	0.37097	17.48138	0.98748	1	-0.04503	0.01723	0.65280	0.00359	1	0.01734	0.02451	0.65894	0.00352	1	1.35430	0.41181	0	
296227	1988.10034	11044916959519	0.49625	0.44804	1988.02014	0.08020	3241	1	0.52917	0.45965	1	0.47244	0.46704	1	0.50081	0.46335	1	0.31915	0.40638	17.41673	0.98748	1	0.56853	0.37102	17.69116	0.98748	1	-0.04503	0.01723	0.65280	0.00355	1	0.01734	0.02451	0.65894	0.00351	1	1.35430	0.41181	0	
296228	1988.10718	11044917027651	0.49577	0.44949	1988.02014	0.08704	3241	1	0.49090	0.51375	1	0.48812	0.42293	1	0.48951	0.46834	1	0.31921	0.40640	17.38813	0.98748	1	0.56864	0.37116	17.64730	0.98748	1	-0.04503	0.01723	0.65280	0.00358	1	0.01734	0.02451	0.65894	0.00354	1	1.35430	0.41181	0	
296229	1988.11377	11044917094479	0.49521	0.45100	1988.02014	0.09363	3241	1	0.49247	0.50387	1	0.48248	0.44049	1	0.48747	0.47218	1	0.31924	0.40635	17.45526	0.98748	1	0.56867	0.37112	17.38846	0.98748	1	-0.04503	0.01723	0.65280	0.00351	1	0.01734	0.02451	0.65894	0.00349	1	1.35430	0.41181	0	
296230	1988.12061	11044917161781	0.49473	0.45232	1988.02014	0.10046	3241	1	0.49247	0.50387	1	0.48248	0.44049	1	0.48747	0.47218	1	0.31936	0.40636	17.44929	0.98748	1	0.56859	0.37098	17.69007	0.98748	1	-0.04455	0.01710	0.64581	0.00353	1	0.01734	0.02451	0.65894	0.00351	1	1.35430	0.41181	0	
296231	1988.12732	11044917229348	0.49440	0.45282	1988.02014	0.10718	3241	1	0.49498	0.49691	1	0.48334	0.42474	1	0.48916	0.46082	1	0.31932	0.40634	17.15510	0.98748	1	0.56871	0.37116	17.27011	0.98748	1	-0.04455	0.01710	0.64581	0.00354	1	0.01734	0.02451	0.65894	0.00347	1	1.35430	0.41181	0	
296232	1988.13403	11044917296013	0.49402	0.45452	1988.02014	0.11389	3241	1	0.48925	0.49973	1	0.48587	0.46705	1	0.48756	0.48339	1	0.31939	0.40630	17.12846	0.98748	1	0.56869	0.37076	17.18489	0.98748	1	-0.04455	0.01710	0.64581	0.00352	1	0.01734	0.02451	0.65894	0.00358	1	1.35430	0.41181	0	
296233	1988.14062	11044917362099	0.49366	0.45568	1988.02014	0.12048	3241	1	0.48836	0.49294	1	0.48578	0.46017	1	0.48707	0.47655	1	0.31937	0.40632	17.03303	0.99466	1	0.56868	0.37074	17.28179	0.99466	1	-0.04555	0.01755	0.66099	0.00353	1	0.01734	0.02461	0.65894	0.00358	1	1.35430	0.41181	0	
296234	1988.14734	11044917429519	0.49364	0.45562	1988.02014	0.12720	3241	1	0.49137	0.46208	1	0.49512	0.44677	1	0.49324	0.45442	1	0.31946	0.40626	17.16953	1.00183	1	0.56870	0.37071	17.30508	1.00183	1	-0.04555	0.01755	0.66099	0.00345	1	0.01734	0.02461	0.65894	0.00359	1	1.35430	0.41181	0	
296235	1988.15405	11044917496926	0.49374	0.45512	1988.02014	0.13391	3241	1	0.49840	0.45343	1	0.49315	0.43669	1	0.49577	0.44506	1	0.31948	0.40625	17.18863	1.00900	1	0.56875	0.37089	17.05530	1.00900	1	-0.04555	0.01755	0.66099	0.00346	1	0.01734	0.02461	0.65894	0.00354	1	1.35430	0.41181	0	
296236	1988.16052	11044917561740	0.49381	0.45450	1988.02014	0.14038	3241	1	0.49759	0.44645	1	0.49314	0.43647	1	0.49537	0.44146	1	0.31955	0.40621	17.36763	1.01617	1	0.56877	0.37095	17.23918	1.00922	1	-0.04555	0.01755	0.66099	0.00343	1	0.01719	0.02432	0.65124	0.00352	1	1.35430	0.41181	0	
296237	1988.16724	11044917628801	0.49394	0.45364	1988.02014	0.14709	3241	1	0.49995	0.45560	1	0.49350	0.41408	1	0.49672	0.43484	1	0.31960	0.40618	17.34583	1.00922	1	0.56876	0.37094	17.08972	1.00228	1	-0.04555	0.01755	0.66099	0.00352	1	0.01719	0.02432	0.65124	0.00353	1	1.35430	0.41181	0	
296238	1988.17383	11044917694893	0.49419	0.45293	1988.02014	0.15369	3241	1	0.49870	0.44514	1	0.50118	0.42798	1	0.49994	0.43656	1	0.31960	0.40616	17.21208	1.00228	1	0.56872	0.37107	17.19041	0.99534	1	-0.04555	0.01755	0.66099	0.00349	1	0.01719	0.02432	0.65124	0.00344	1	1.35430	0.41181	0	
296239	1988.18054	11044917762038	0.49443	0.45255	1988.02014	0.16040	3241	1	0.49949	0.45200	1	0.50117	0.43487	1	0.50033	0.44343	1	0.31954	0.40619	17.19025	0.99534	1	0.56881	0.37085	17.12985	0.98839	1	-0.04555	0.01755	0.66099	0.00355	1	0.01719	0.02432	0.65124	0.00350	1	1.35430	0.41181	0	
296240	1988.18738	11044917829672	0.49457	0.45218	1988.02014	0.16724	3241	1	0.50365	0.44930	1	0.49241	0.43645	1	0.49803	0.44287	1	0.31955	0.40624	17.35367	0.98839	1	0.56875	0.37068	17.07698	0.98839	1	-0.04555	0.01755	0.66099	0.00346	1	0.01719	0.02432	0.65124	0.00360	1	1.35430	0.41181	0	
296241	1988.19397	11044917895713	0.49483	0.45227	1988.02014	0.17383	3241	1	0.50824	0.45884	1	0.49494	0.45040	1	0.50159	0.45462	1	0.31957	0.40615	17.22576	0.98839	1	0.56877	0.37066	17.15741	0.98839	1	-0.04555	0.01755	0.66099	0.00353	1	0.01719	0.02432	0.65124	0.00360	1	1.35430	0.41181	0	
296242	1988.20093	11044917965542	0.49507	0.45235	1988.02014	0.18079	3241	1	0.50824	0.45884	1	0.49494	0.45040	1	0.50159	0.45462	1	0.31951	0.40630	17.33089	0.98839	1	0.56877	0.37066	17.15741	0.98839	1	-0.04555	0.01755	0.66099	0.00346	1	0.01719	0.02432	0.65124	0.00360	1	1.35430	0.41181	0	
296243	1988.20740	11044918029959	0.49521	0.45303	1988.02014	0.18726	3241	1	0.49826	0.45869	1	0.49973	0.48550	1	0.49900	0.47210	1	0.31948	0.40632	17.27163	0.98839	1	0.56880	0.37089	17.09194	0.98839	1	-0.04555	0.01755	0.66099	0.00345	1	0.01719	0.02432	0.65124	0.00352	1	1.35430	0.41181	0	
296244	1988.21362	11044918092639	0.49530	0.45402	1988.02014	0.19348	3241	1	0.50355	0.44628	1	0.49243	0.51902	1	0.49799	0.48265	1	0.31948	0.40632	17.27163	0.98839	1	0.56877	0.37093	17.08864	0.98839	1	-0.04555	0.01755	0.66099	0.00345	1	0.01719	0.02432	0.65124	0.00355	1	1.35430	0.41181	0	
296245	1988.22107	11044918166581	0.49539	0.45494	1988.02014	0.20093	3241	1	0.50355	0.44628	1	0.49243	0.51902	1	0.49799	0.48265	1	0.31956	0.40616	17.15266	0.98839	1	0.56881	0.37082	16.93413	0.98839	1	-0.04555	0.01755	0.66099	0.00350	1	0.01719	0.02432	0.65124	0.00349	1	1.35430	0.41181	0	
296246	1988.22778	11044918233631	0.49513	0.45540	1988.02014	0.20764	3241	1	0.49602	0.43901	1	0.47788	0.50000	1	0.48695	0.46951	1	0.31953	0.40626	17.11079	0.98839	1	0.56868	0.37095	16.98367	0.98839	1	-0.04555	0.01755	0.66099	0.00346	1	0.01719	0.02432	0.65124	0.00339	1	1.35430	0.41181	0	
296247	1988.23438	11044918300077	0.49488	0.45573	1988.02014	0.21423	3241	1	0.49385	0.43331	1	0.48034	0.49913	1	0.48710	0.46622	1	0.31953	0.40626	17.11079	0.98839	1	0.56877	0.37082	17.02522	0.98839	1	-0.04555	0.01755	0.66099	0.00346	1	0.01719	0.02432	0.65124	0.00348	1	1.35430	0.41181	0	
296248	1988.24109	11044918367206	0.49467	0.45614	1988.02014	0.22095	3241	1	0.49471	0.44058	1	0.48035	0.49934	1	0.48753	0.46996	1	0.31938	0.40625	16.99489	0.98122	1	0.56872	0.37057	17.00904	0.98816	1	-0.04456	0.01715	0.64594	0.00346	1	0.01734	0.02461	0.65894	0.00356	1	1.35430	0.41181	0	
