"BLOCK_SIZE","DEADLINE_MS","NUM_BLOCKS","acc","accuracy","average_response_time","avg_rt","background","block_index","canvas_backend","central_fixation","clock_backend","color_backend","coordinates","correct","correct_Circle","correct_response_prompt","count_Circle","count_calibration_note","count_epilogue","count_experiment","count_fixation","count_fixation_cross_inline_script","count_goodbye","count_init_experiment","count_instructions","count_iti","count_language_selection","count_log_trial","count_new_1_pygaze_log","count_new_1_sketchpad","count_new_2_pygaze_log","count_new_advanced_delay","count_new_pygaze_init","count_new_pygaze_log","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_position_randomization_inline_script","count_prime_display","count_record_response","count_response_prompt","count_set_prime","count_stimulus_display","count_stimulus_positions_inline_script","count_trial_loop","count_trial_sequence","count_trigger_fixation","count_trigger_stimulus","count_welcome","d","datetime","delay_new_advanced_delay","description","disable_garbage_collection","experiment_file","experiment_path","first_fix_rt","first_fix_side","first_fix_x","first_fix_y","fixation_found","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","group","gx","gy","height","idx","img_left","img_right","key","keyboard_backend","lang","live_row","live_row_trial_loop","logfile","margin","mouse_backend","mouse_simulation","onset","opensesame_codename","opensesame_version","pos","position","prime_condition","prime_index","prime_lang","prime_text","repeat_cycle","response","response_Circle","response_count","response_new_1_sketchpad","response_new_sketchpad","response_response_prompt","response_time","response_time_Circle","response_time_new_1_sketchpad","response_time_new_sketchpad","response_time_response_prompt","round_decimals","sampler_backend","seq","show_prime","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","t0","target_x_left","target_x_right","target_y_left","target_y_right","time_Circle","time_calibration_note","time_epilogue","time_experiment","time_fixation","time_fixation_cross_inline_script","time_goodbye","time_init_experiment","time_instructions","time_iti","time_language_selection","time_log_trial","time_new_1_pygaze_log","time_new_1_sketchpad","time_new_2_pygaze_log","time_new_advanced_delay","time_new_pygaze_init","time_new_pygaze_log","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_position_randomization_inline_script","time_prime_display","time_record_response","time_response_prompt","time_set_prime","time_stimulus_display","time_stimulus_positions_inline_script","time_trial_loop","time_trial_sequence","time_trigger_fixation","time_trigger_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","trial_nr","txt_calibration","txt_goodbye","txt_instructions","txt_response_prompt","txt_welcome","ui_language","width","xL","xR","x_left","x_right","yL","yR","y_left","y_right"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","legacy","True","legacy","legacy","uniform","undefined","undefined","undefined","0","NA","0","0","0","0","0","0","0","NA","0","0","0","NA","0","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","21.26246247082407","Sun Aug 23 17:57:10 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_ (1).osexp","C:\Users\plcm\Downloads","295.0","000.png","592.00512","456.46848","True","False","mono","False","18","no","white","no","yes","RTL","592.00512","456.46848","864","0","000.png","001.png","3","legacy","Arabic","0","0","C:\Users\plcm\Downloads\subject-109.csv","150","legacy","no","93455.0","Neonatal Nightingale","4.1.14","6","6","prime_1","1","RTL","في مزرعة مشمسة، كانت البطة الأم تنتظر فقس بيضها. انفتحت البيضات واحدة تلو الأخرى، وخرج منها فراخ البط الصفراء الناعمة. كانت إحدى البيضات أكبر حجماً واستغرق فقسها وقتاً أطول.","0","2","space","2","NA","NA","2","1661.0","6854","NA","NA","1661","2","legacy","6,1,5,4,2,3,3,6,5,4,2,1,5,1,6,3,4,2,2,4,1,6,5,3,2,5,4,3,1,6,1,3,4,6,5,2,6,5,1,3,4,2,5,3,2,4,6,1","True","1024","2","48000","-16","experiment","109","odd","0.05635309999343008","501.0","1035.0","586.0","278.0","74514","NA","NA","1273","92240","92240","NA","8761","58658","NA","1274","100129","91849","NA","92436","92445","12872","98455","81369","NA","NA","81572","81667","100128","98467","81667","93446","93445","81572","81666","93446","93454","8761","Attentional Spatial Bias","0","0","0","1","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1536","-267","267","-267","267","154","-154","154","-154"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","legacy","True","legacy","legacy","uniform","undefined","undefined","undefined","0","NA","0","0","1","1","0","0","0","NA","0","1","1","NA","1","1","0","1","0","0","NA","0","1","1","1","1","1","1","0","1","1","1","0","13.279872616256524","Sun Aug 23 17:57:10 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_ (1).osexp","C:\Users\plcm\Downloads","181.0","002.png","607.7798399999999","429.38208000000003","True","False","mono","False","18","no","white","no","yes","RTL","607.7798399999999","429.38208000000003","864","0","002.png","003.png","3","legacy","Arabic","1","1","C:\Users\plcm\Downloads\subject-109.csv","150","legacy","no","101490.0","Neonatal Nightingale","4.1.14","1","1","no_prime_trial_2","2","RTL","","0","1","space","1","NA","NA","1","1307.0","6854","NA","NA","1307","2","legacy","6, 1, 5, 4, 2, 3, 3, 6, 5, 4, 2, 1, 5, 1, 6, 3, 4, 2, 2, 4, 1, 6, 5, 3, 2, 5, 4, 3, 1, 6, 1, 3, 4, 6, 5, 2, 6, 5, 1, 3, 4, 2, 5, 3, 2, 4, 6, 1","False","1024","2","48000","-16","experiment","109","odd","7.867917500028852","460.0","1076.0","432.0","432.0","74514","NA","NA","1273","100242","100242","NA","8761","58658","NA","1274","107809","100236","NA","100474","100479","12872","106494","81369","NA","NA","81572","100236","107809","106501","100236","101480","101479","81572","100236","101480","101490","8761","Attentional Spatial Bias","0","0","0","2","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1536","-308","308","-308","308","0","0","0","0"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","legacy","True","legacy","legacy","uniform","undefined","undefined","undefined","0","NA","0","0","2","2","0","0","0","NA","0","2","2","NA","2","2","0","2","0","0","NA","0","2","2","2","2","2","2","0","2","2","2","0","38.95810186883339","Sun Aug 23 17:57:10 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_ (1).osexp","C:\Users\plcm\Downloads","220.0","005.png","866.70336","242.06687999999997","True","False","mono","False","18","no","white","no","yes","RTL","866.70336","242.06687999999997","864","0","004.png","005.png","3","legacy","Arabic","2","2","C:\Users\plcm\Downloads\subject-109.csv","150","legacy","no","109186.0","Neonatal Nightingale","4.1.14","5","5","no_prime_trial_3","3","RTL","","0","2","space","2","NA","NA","2","727.0","6854","NA","NA","727","2","legacy","6, 1, 5, 4, 2, 3, 3, 6, 5, 4, 2, 1, 5, 1, 6, 3, 4, 2, 2, 4, 1, 6, 5, 3, 2, 5, 4, 3, 1, 6, 1, 3, 4, 6, 5, 2, 6, 5, 1, 3, 4, 2, 5, 3, 2, 4, 6, 1","False","1024","2","48000","-16","experiment","109","odd","15.577773900004104","614.0","922.0","699.0","165.0","74514","NA","NA","1273","107952","107952","NA","8761","58658","NA","1274","114921","107945","NA","108166","108171","12872","114186","81369","NA","NA","81572","107945","114921","114193","107945","109173","109171","81572","107944","109173","109186","8761","Attentional Spatial Bias","0","0","0","3","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1536","-154","154","-154","154","267","-267","267","-267"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","legacy","True","legacy","legacy","uniform","undefined","undefined","undefined","0","NA","0","0","3","3","0","0","0","NA","0","3","3","NA","3","3","0","3","0","0","NA","0","3","3","3","3","3","3","0","3","3","3","0","74.53800103202127","Sun Aug 23 17:57:10 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_ (1).osexp","C:\Users\plcm\Downloads","285.0","006.png","782.5612800000001","267.06239999999997","True","False","mono","False","18","no","white","no","yes","RTL","782.5612800000001","267.06239999999997","864","0","006.png","007.png","3","legacy","Arabic","3","3","C:\Users\plcm\Downloads\subject-109.csv","150","legacy","no","116090.0","Neonatal Nightingale","4.1.14","4","4","no_prime_trial_4","4","RTL","","0","2","space","2","NA","NA","2","772.0","6854","NA","NA","772","2","legacy","6, 1, 5, 4, 2, 3, 3, 6, 5, 4, 2, 1, 5, 1, 6, 3, 4, 2, 2, 4, 1, 6, 5, 3, 2, 5, 4, 3, 1, 6, 1, 3, 4, 6, 5, 2, 6, 5, 1, 3, 4, 2, 5, 3, 2, 4, 6, 1","False","1024","2","48000","-16","experiment","109","odd","22.696369600016624","768.0","768.0","124.0","740.0","74514","NA","NA","1273","115070","115071","NA","8761","58658","NA","1274","121873","115064","NA","115076","115081","12872","121094","81369","NA","NA","81572","115064","121873","121100","115064","116082","116081","81572","115064","116082","116090","8761","Attentional Spatial Bias","0","0","0","4","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1536","0","0","0","0","-308","308","-308","308"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","legacy","True","legacy","legacy","uniform","undefined","undefined","undefined","0","NA","0","0","4","4","0","0","0","NA","0","4","4","NA","4","4","0","4","0","0","NA","0","4","4","4","4","4","4","0","4","4","4","0","90.02239085056121","Sun Aug 23 17:57:10 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_ (1).osexp","C:\Users\plcm\Downloads","213.0","008.png","595.00032","241.67808000000002","True","False","mono","False","18","no","white","no","yes","RTL","595.00032","241.67808000000002","864","0","008.png","009.png","3","legacy","Arabic","4","4","C:\Users\plcm\Downloads\subject-109.csv","150","legacy","no","123040.0","Neonatal Nightingale","4.1.14","2","2","no_prime_trial_5","5","RTL","","0","0","space","0","NA","NA","0","742.0","6854","NA","NA","742","2","legacy","6, 1, 5, 4, 2, 3, 3, 6, 5, 4, 2, 1, 5, 1, 6, 3, 4, 2, 2, 4, 1, 6, 5, 3, 2, 5, 4, 3, 1, 6, 1, 3, 4, 6, 5, 2, 6, 5, 1, 3, 4, 2, 5, 3, 2, 4, 6, 1","False","1024","2","48000","-16","experiment","109","odd","29.64565910003148","501.0","1035.0","278.0","586.0","74514","NA","NA","1273","122020","122020","NA","8761","58658","NA","1274","128792","122014","NA","122026","122031","12872","128043","81369","NA","NA","81572","122014","128792","128050","122014","123032","123031","81572","122014","123032","123040","8761","Attentional Spatial Bias","0","0","0","5","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1536","-267","267","-267","267","-154","154","-154","154"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","legacy","True","legacy","legacy","uniform","undefined","undefined","undefined","0","NA","0","0","5","5","0","0","0","NA","0","5","5","NA","5","5","0","5","0","0","NA","0","5","5","5","5","5","5","0","5","5","5","0","41.348415339463735","Sun Aug 23 17:57:10 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_ (1).osexp","C:\Users\plcm\Downloads","182.0","010.png","710.69184","279.46944","True","False","mono","False","18","no","white","no","yes","RTL","710.69184","279.46944","864","0","010.png","011.png","3","legacy","Arabic","5","5","C:\Users\plcm\Downloads\subject-109.csv","150","legacy","no","130184.0","Neonatal Nightingale","4.1.14","3","3","no_prime_trial_6","6","RTL","","0","2","space","2","NA","NA","2","759.0","6854","NA","NA","759","2","legacy","6, 1, 5, 4, 2, 3, 3, 6, 5, 4, 2, 1, 5, 1, 6, 3, 4, 2, 2, 4, 1, 6, 5, 3, 2, 5, 4, 3, 1, 6, 1, 3, 4, 6, 5, 2, 6, 5, 1, 3, 4, 2, 5, 3, 2, 4, 6, 1","False","1024","2","48000","-16","experiment","109","odd","36.55364759999793","614.0","922.0","165.0","699.0","74514","NA","NA","1273","128928","128928","NA","8761","58658","NA","1274","135953","128921","NA","129169","129175","12872","135187","81369","NA","NA","81572","128921","135953","135193","128921","130176","130175","81572","128920","130176","130184","8761","Attentional Spatial Bias","0","0","0","6","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1536","-154","154","-154","154","-267","267","-267","267"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","1","legacy","True","legacy","legacy","uniform","undefined","undefined","undefined","0","NA","0","0","6","6","0","0","0","NA","0","6","6","NA","6","6","0","6","0","0","NA","0","6","6","6","6","6","6","0","6","6","6","0","69.71508922712215","Sun Aug 23 17:57:10 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_ (1).osexp","C:\Users\plcm\Downloads","218.0","012.png","665.97888","237.99743999999998","True","False","mono","False","18","no","white","no","yes","RTL","665.97888","237.99743999999998","864","1","012.png","013.png","3","legacy","Arabic","6","6","C:\Users\plcm\Downloads\subject-109.csv","150","legacy","no","150986.0","Neonatal Nightingale","4.1.14","3","3","prime_2","7","RTL","خرج طائر رمادي كبير من البيضة الأخيرة. بدا مختلفًا عن الآخرين. ضحك صغار البط ووصفوه بأنه قبيح. حزينًا ووحيدًا، هرب من المزرعة.","0","1","space","1","NA","NA","1","700.0","6854","NA","NA","700","2","legacy","6, 1, 5, 4, 2, 3, 3, 6, 5, 4, 2, 1, 5, 1, 6, 3, 4, 2, 2, 4, 1, 6, 5, 3, 2, 5, 4, 3, 1, 6, 1, 3, 4, 6, 5, 2, 6, 5, 1, 3, 4, 2, 5, 3, 2, 4, 6, 1","True","1024","2","48000","-16","experiment","109","odd","57.27263339998899","614.0","922.0","165.0","699.0","74514","NA","NA","1273","149647","149647","NA","8761","58658","NA","1274","156697","149640","NA","149972","149977","12872","155990","81369","NA","NA","81572","136089","156697","155996","136088","150978","150977","81572","136088","150978","150986","8761","Attentional Spatial Bias","0","0","0","7","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1536","-154","154","-154","154","-267","267","-267","267"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","1","legacy","True","legacy","legacy","uniform","undefined","undefined","undefined","0","NA","0","0","7","7","0","0","0","NA","0","7","7","NA","7","7","0","7","0","0","NA","0","7","7","7","7","7","7","0","7","7","7","0","40.22554661274851","Sun Aug 23 17:57:10 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_ (1).osexp","C:\Users\plcm\Downloads","229.0","015.png","973.3632","269.39520000000005","True","False","mono","False","18","no","white","no","yes","RTL","973.3632","269.39520000000005","864","1","014.png","015.png","3","legacy","Arabic","7","7","C:\Users\plcm\Downloads\subject-109.csv","150","legacy","no","157850.0","Neonatal Nightingale","4.1.14","6","6","no_prime_trial_8","8","RTL","","0","1","space","1","NA","NA","1","623.0","6854","NA","NA","623","2","legacy","6, 1, 5, 4, 2, 3, 3, 6, 5, 4, 2, 1, 5, 1, 6, 3, 4, 2, 2, 4, 1, 6, 5, 3, 2, 5, 4, 3, 1, 6, 1, 3, 4, 6, 5, 2, 6, 5, 1, 3, 4, 2, 5, 3, 2, 4, 6, 1","False","1024","2","48000","-16","experiment","109","odd","64.45583470002748","501.0","1035.0","586.0","278.0","74514","NA","NA","1273","156830","156830","NA","8761","58658","NA","1274","163480","156824","NA","156835","156841","12872","162851","81369","NA","NA","81572","156824","163480","162857","156824","157842","157841","81572","156823","157842","157850","8761","Attentional Spatial Bias","0","0","0","8","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1536","-267","267","-267","267","154","-154","154","-154"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","1","legacy","True","legacy","legacy","uniform","undefined","undefined","undefined","0","NA","0","0","8","8","0","0","0","NA","0","8","8","NA","8","8","0","8","0","0","NA","0","8","8","8","8","8","8","0","8","8","8","0","98.35837168233321","Sun Aug 23 17:57:10 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_ (1).osexp","C:\Users\plcm\Downloads","194.0","001.png","871.4496","271.34784","True","False","mono","False","18","no","white","no","yes","RTL","871.4496","271.34784","864","1","000.png","001.png","3","legacy","Arabic","8","8","C:\Users\plcm\Downloads\subject-109.csv","150","legacy","no","164803.0","Neonatal Nightingale","4.1.14","5","5","no_prime_trial_9","9","RTL","","0","2","space","2","NA","NA","2","580.0","6854","NA","NA","580","2","legacy","6, 1, 5, 4, 2, 3, 3, 6, 5, 4, 2, 1, 5, 1, 6, 3, 4, 2, 2, 4, 1, 6, 5, 3, 2, 5, 4, 3, 1, 6, 1, 3, 4, 6, 5, 2, 6, 5, 1, 3, 4, 2, 5, 3, 2, 4, 6, 1","False","1024","2","48000","-16","experiment","109","odd","71.21165150002344","614.0","922.0","699.0","165.0","74514","NA","NA","1273","163586","163586","NA","8761","58658","NA","1274","170393","163580","NA","163789","163794","12872","169806","81369","NA","NA","81572","163580","170393","169812","163580","164795","164794","81572","163580","164795","164803","8761","Attentional Spatial Bias","0","0","0","9","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1536","-154","154","-154","154","267","-267","267","-267"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","1","legacy","True","legacy","legacy","uniform","undefined","undefined","undefined","0","NA","0","0","9","9","0","0","0","NA","0","9","9","NA","9","9","0","9","0","0","NA","0","9","9","9","9","9","9","0","9","9","9","0","98.3083404729263","Sun Aug 23 17:57:10 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_ (1).osexp","C:\Users\plcm\Downloads","186.0","002.png","774.03648","255.89952","True","False","mono","False","18","no","white","no","yes","RTL","774.03648","255.89952","864","1","002.png","003.png","3","legacy","Arabic","9","9","C:\Users\plcm\Downloads\subject-109.csv","150","legacy","no","171596.0","Neonatal Nightingale","4.1.14","4","4","no_prime_trial_10","10","RTL","","0","1","space","1","NA","NA","1","554.0","6854","NA","NA","554","2","legacy","6, 1, 5, 4, 2, 3, 3, 6, 5, 4, 2, 1, 5, 1, 6, 3, 4, 2, 2, 4, 1, 6, 5, 3, 2, 5, 4, 3, 1, 6, 1, 3, 4, 6, 5, 2, 6, 5, 1, 3, 4, 2, 5, 3, 2, 4, 6, 1","False","1024","2","48000","-16","experiment","109","odd","78.12414949998492","768.0","768.0","124.0","740.0","74514","NA","NA","1273","170498","170498","NA","8761","58658","NA","1274","177161","170492","NA","170576","170581","12872","176600","81369","NA","NA","81572","170492","177161","176606","170492","171583","171581","81572","170492","171583","171596","8761","Attentional Spatial Bias","0","0","0","10","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1536","0","0","0","0","-308","308","-308","308"
