CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
143977	968.11115	839750336709	0.42440	0.47468	967.99103	0.11359	1647	0	0.66623	0.39082	1	0.66803	0.48143	1	0.66713	0.43612	1	0.41628	0.38086	34.43800	0.95043	1	0.66577	0.42326	32.98695	0.95043	1	-0.02041	0.02146	0.63308	0.00717	1	0.03862	0.01295	0.61908	0.00675	1	1.38945	0.40764	0	
143978	968.11823	839750407602	0.62708	0.47396	967.99103	0.11359	1647	0	0.79884	0.49760	1	0.86070	0.44890	1	0.82977	0.47325	1	0.42034	0.38180	34.55193	0.96308	1	0.66939	0.42451	32.39509	0.95698	1	-0.02041	0.02146	0.63308	0.00712	1	0.03862	0.01295	0.61908	0.00680	1	1.38945	0.40764	0	
143979	968.12482	839750473574	0.72147	0.49488	967.99103	0.11359	1647	0	0.89101	0.55511	1	0.92948	0.51833	1	0.91025	0.53672	1	0.42205	0.38220	34.36094	0.96963	1	0.67081	0.42503	32.15450	0.96353	1	-0.02041	0.02146	0.63308	0.00711	1	0.03862	0.01295	0.61908	0.00675	1	1.38945	0.40764	0	
143980	968.13135	839750539015	0.88622	0.50922	967.99103	0.11359	1647	0	0.89302	0.54680	1	0.94430	0.48859	1	0.91866	0.51770	1	0.42240	0.38227	34.59137	0.97618	1	0.67133	0.42513	31.86359	0.98296	1	-0.01980	0.02153	0.63801	0.00712	1	0.04039	0.01318	0.63680	0.00679	1	1.38945	0.40764	0	
143981	968.13800	839750605265	0.93408	0.49419	967.99103	0.11359	1647	0	0.96018	0.55653	1	1.00369	0.40178	1	0.98193	0.47916	1	0.42386	0.38235	34.27158	0.98296	1	0.67262	0.42530	31.88167	0.99585	1	-0.01980	0.02153	0.63801	0.00712	1	0.04039	0.01318	0.63680	0.00678	1	1.38945	0.40764	0	
143982	968.14478	839750673413	0.94851	0.48595	967.99103	0.11359	1647	0	0.93326	0.50635	1	1.02149	0.43258	1	0.97737	0.46946	1	0.42393	0.38218	34.39786	0.99585	1	0.67270	0.42525	31.77314	1.00874	1	-0.01980	0.02153	0.63801	0.00709	1	0.04039	0.01318	0.63680	0.00678	1	1.38945	0.40764	0	
143983	968.15173	839750742733	0.98053	0.46821	967.99103	0.11359	1647	0	0.93796	0.48906	1	1.02659	0.42296	1	0.98227	0.45601	1	0.42395	0.38215	34.16620	1.00874	1	0.67280	0.42518	32.01043	1.01484	1	-0.01987	0.02180	0.64319	0.00709	1	0.17913	0.05950	2.87450	0.00676	0	1.38945	0.40764	0	
143984	968.15833	839750808754	0.97773	0.44469	967.99103	0.11359	1647	0	0.95621	0.47682	1	0.99365	0.36552	1	0.97493	0.42117	1	0.42410	0.38212	34.13078	1.01484	1	0.67298	0.42522	31.77028	1.00806	1	-0.01987	0.02180	0.64319	0.00698	1	0.17913	0.05950	2.87450	0.00672	0	1.38945	0.40764	0	
143985	968.16516	839750877282	0.97039	0.44796	967.99103	0.11359	1647	0	0.94003	0.50202	1	0.97137	0.40699	1	0.95570	0.45451	1	0.42424	0.38217	34.11387	1.00806	1	0.67312	0.42531	31.64547	1.00128	1	-0.01987	0.02180	0.64319	0.00698	1	0.17913	0.05950	2.87450	0.00672	0	1.38945	0.40764	0	
143986	968.17188	839750943958	0.96640	0.45073	968.15173	0.02014	1648	1	0.93754	0.51104	1	0.97137	0.40699	1	0.95446	0.45902	1	0.42435	0.38220	34.16485	1.00128	1	0.67318	0.42531	31.64356	1.00128	1	-0.01958	0.02154	0.63691	0.00699	1	0.04108	0.01331	0.64304	0.00674	1	1.38945	0.40764	0	
143987	968.17847	839751010061	0.97223	0.44770	968.15173	0.02673	1648	1	0.95506	0.49832	1	1.03600	0.37283	1	0.99553	0.43558	1	0.42455	0.38211	33.83786	1.00128	1	0.67364	0.42536	31.32479	1.00806	1	-0.01958	0.02154	0.63691	0.00696	1	0.04108	0.01331	0.64304	0.00670	1	1.38945	0.40764	0	
