"BLOCK_SIZE","DEADLINE_MS","NUM_BLOCKS","acc","accuracy","average_response_time","avg_rt","background","block_index","canvas_backend","central_fixation","clock_backend","color_backend","coordinates","correct","correct_Circle","correct_response_prompt","count_Circle","count_calibration_note","count_epilogue","count_experiment","count_fixation","count_fixation_cross_inline_script","count_goodbye","count_init_experiment","count_instructions","count_iti","count_language_selection","count_log_trial","count_new_1_pygaze_log","count_new_1_sketchpad","count_new_2_pygaze_log","count_new_advanced_delay","count_new_pygaze_init","count_new_pygaze_log","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_position_randomization_inline_script","count_prime_display","count_record_response","count_response_prompt","count_set_prime","count_stimulus_display","count_stimulus_positions_inline_script","count_trial_loop","count_trial_sequence","count_trigger_fixation","count_trigger_stimulus","count_welcome","d","datetime","delay_new_advanced_delay","description","disable_garbage_collection","experiment_file","experiment_path","first_fix_rt","first_fix_side","first_fix_x","first_fix_y","fixation_found","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","group","gx","gy","height","idx","img_left","img_right","key","keyboard_backend","lang","live_row","live_row_trial_loop","logfile","margin","mouse_backend","mouse_simulation","onset","opensesame_codename","opensesame_version","pos","position","prime_condition","prime_index","prime_lang","prime_text","repeat_cycle","response","response_Circle","response_count","response_new_1_sketchpad","response_new_sketchpad","response_response_prompt","response_time","response_time_Circle","response_time_new_1_sketchpad","response_time_new_sketchpad","response_time_response_prompt","round_decimals","sampler_backend","seq","show_prime","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","t0","target_x_left","target_x_right","target_y_left","target_y_right","time_Circle","time_calibration_note","time_epilogue","time_experiment","time_fixation","time_fixation_cross_inline_script","time_goodbye","time_init_experiment","time_instructions","time_iti","time_language_selection","time_log_trial","time_new_1_pygaze_log","time_new_1_sketchpad","time_new_2_pygaze_log","time_new_advanced_delay","time_new_pygaze_init","time_new_pygaze_log","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_position_randomization_inline_script","time_prime_display","time_record_response","time_response_prompt","time_set_prime","time_stimulus_display","time_stimulus_positions_inline_script","time_trial_loop","time_trial_sequence","time_trigger_fixation","time_trigger_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","trial_nr","txt_calibration","txt_goodbye","txt_instructions","txt_response_prompt","txt_welcome","ui_language","width","xL","xR","x_left","x_right","yL","yR","y_left","y_right"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","0","0","0","0","0","NA","0","0","0","NA","0","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","90.02168343977577","Tue Jul 14 15:15:00 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","356.22329999750946","001.png","997.58592","376.4448","True","False","mono","False","18","no","white","no","yes","LTR","997.58592","376.4448","864","0","000.png","001.png","num_2","psycho","English","0","0","C:\Users\plcm\Downloads\subject-104.csv","150","psycho","no","118782.25410000232","Neonatal Nightingale","4.1.14","6","6","prime_1","1","LTR","On a sunny farm, a mother duck waited for her eggs to hatch. The eggs cracked open one by one, and fluffy yellow ducklings came out. One egg was bigger and took longer to hatch.","0","num_2","space","num_2","NA","NA","num_2","3878.364700001839","8834.618599998066","NA","NA","3878.364700001839","2","psycho","6,3,4,5,2,1,5,3,4,6,2,1,4,6,3,5,1,2,5,4,6,2,1,3,1,6,5,2,3,4,3,5,2,6,1,4,5,6,4,1,2,3,6,3,4,2,1,5","True","1024","2","48000","-16","experiment","104","even","117.48321700000088","501.0","1035.0","586.0","278.0","89282.90140000172","NA","NA","4636.838300000818","117483.13870000129","117483.19869999978","NA","10822.685099999944","49454.62749999933","NA","4637.219799999002","127677.94589999903","117469.85910000149","NA","117755.63400000101","117767.81940000001","13397.882199999003","123786.66610000073","98118.16860000181","NA","NA","98761.33950000076","98871.02120000054","127677.91729999954","123799.05789999975","98870.97030000223","118771.39470000111","118768.01519999935","98761.47649999984","98870.52570000014","118771.44300000145","118782.21269999995","10822.763600001053","Attentional Spatial Bias","0","0","0","1","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-267","267","-267","267","154","-154","154","-154"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","1","1","0","0","0","NA","0","1","1","NA","1","1","0","1","0","0","NA","0","1","1","1","1","1","1","0","1","1","1","0","89.3545129883523","Tue Jul 14 15:15:00 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","206.50360000217916","002.png","639.02208","193.04352","True","False","mono","False","18","no","white","no","yes","LTR","639.02208","193.04352","864","0","002.png","003.png","num_2","psycho","English","1","1","C:\Users\plcm\Downloads\subject-104.csv","150","psycho","no","129085.08269999948","Neonatal Nightingale","4.1.14","3","3","no_prime_trial_2","2","LTR","","0","num_2","space","num_2","NA","NA","num_2","1763.2750999982818","8834.618599998066","NA","NA","1763.2750999982818","2","psycho","6, 3, 4, 5, 2, 1, 5, 3, 4, 6, 2, 1, 4, 6, 3, 5, 1, 2, 5, 4, 6, 2, 1, 3, 1, 6, 5, 2, 3, 4, 3, 5, 2, 6, 1, 4, 5, 6, 4, 1, 2, 3, 6, 3, 4, 2, 1, 5","False","1024","2","48000","-16","experiment","104","even","127.8095061999993","614.0","922.0","165.0","699.0","89282.90140000172","NA","NA","4636.838300000818","127809.3555000014","127809.4783000015","NA","10822.685099999944","49454.62749999933","NA","4637.219799999002","135862.08189999888","127796.64899999989","NA","128067.26360000175","128072.84979999895","13397.882199999003","134090.34220000103","98118.16860000181","NA","NA","98761.33950000076","127796.61639999904","135862.03620000015","134098.0825000006","127796.53329999928","129077.02710000012","129073.17999999941","98761.47649999984","127795.75100000147","129077.08280000224","129085.04650000032","10822.763600001053","Attentional Spatial Bias","0","0","0","2","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-154","154","-154","154","-267","267","-267","267"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","2","2","0","0","0","NA","0","2","2","NA","2","2","0","2","0","0","NA","0","2","2","2","2","2","2","0","2","2","2","0","44.819595659541534","Tue Jul 14 15:15:00 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","199.72929999858025","004.png","761.2569599999999","236.088","True","False","mono","False","18","no","white","no","yes","LTR","761.2569599999999","236.088","864","0","004.png","005.png","num_2","psycho","English","2","2","C:\Users\plcm\Downloads\subject-104.csv","150","psycho","no","137303.901700001","Neonatal Nightingale","4.1.14","4","4","no_prime_trial_3","3","LTR","","0","num_2","space","num_2","NA","NA","num_2","14113.156600000366","8834.618599998066","NA","NA","14113.156600000366","2","psycho","6, 3, 4, 5, 2, 1, 5, 3, 4, 6, 2, 1, 4, 6, 3, 5, 1, 2, 5, 4, 6, 2, 1, 3, 1, 6, 5, 2, 3, 4, 3, 5, 2, 6, 1, 4, 5, 6, 4, 1, 2, 3, 6, 3, 4, 2, 1, 5","False","1024","2","48000","-16","experiment","104","even","136.00614169999972","768.0","768.0","124.0","740.0","89282.90140000172","NA","NA","4636.838300000818","136005.93690000096","136006.10130000132","NA","10822.685099999944","49454.62749999933","NA","4637.219799999002","156429.95150000206","135992.57290000241","NA","136285.22950000115","136290.5778000022","13397.882199999003","142307.47659999906","98118.16860000181","NA","NA","98761.33950000076","135992.55130000165","156429.9190999991","142316.25930000155","135992.49500000224","137294.56140000184","137291.20949999924","98761.47649999984","135991.5856000007","137294.6622999989","137303.85899999965","10822.763600001053","Attentional Spatial Bias","0","0","0","3","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","0","0","0","0","-308","308","-308","308"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","3","3","0","0","0","NA","0","3","3","NA","3","3","0","3","0","0","NA","0","3","3","3","3","3","3","0","3","3","3","0","97.66878255550847","Tue Jul 14 15:15:00 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","230.14929999771994","007.png","932.30592","254.50848","True","False","mono","False","18","no","white","no","yes","LTR","932.30592","254.50848","864","0","006.png","007.png","num_2","psycho","English","3","3","C:\Users\plcm\Downloads\subject-104.csv","150","psycho","no","157881.909300002","Neonatal Nightingale","4.1.14","5","5","no_prime_trial_4","4","LTR","","0","num_2","space","num_2","NA","NA","num_2","2582.9233000004024","8834.618599998066","NA","NA","2582.9233000004024","2","psycho","6, 3, 4, 5, 2, 1, 5, 3, 4, 6, 2, 1, 4, 6, 3, 5, 1, 2, 5, 4, 6, 2, 1, 3, 1, 6, 5, 2, 3, 4, 3, 5, 2, 6, 1, 4, 5, 6, 4, 1, 2, 3, 6, 3, 4, 2, 1, 5","False","1024","2","48000","-16","experiment","104","even","156.57649329999913","614.0","922.0","699.0","165.0","89282.90140000172","NA","NA","4636.838300000818","156576.37830000021","156576.47039999938","NA","10822.685099999944","49454.62749999933","NA","4637.219799999002","165478.08559999976","156563.31839999984","NA","156861.0043000008","156866.60050000137","13397.882199999003","162886.2568000004","98118.16860000181","NA","NA","98761.33950000076","156563.2985000011","165478.05140000128","162894.55780000208","156563.25920000018","157872.43780000063","157867.28900000162","98761.47649999984","156563.01600000006","157872.50420000055","157881.87280000056","10822.763600001053","Attentional Spatial Bias","0","0","0","4","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-154","154","-154","154","267","-267","267","-267"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","4","4","0","0","0","NA","0","4","4","NA","4","4","0","4","0","0","NA","0","4","4","4","4","4","4","0","4","4","4","0","55.33383426497752","Tue Jul 14 15:15:00 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","220.12140000151703","008.png","647.6544","274.6224","True","False","mono","False","18","no","white","no","yes","LTR","647.6544","274.6224","864","0","008.png","009.png","num_2","psycho","English","4","4","C:\Users\plcm\Downloads\subject-104.csv","150","psycho","no","166648.24410000074","Neonatal Nightingale","4.1.14","2","2","no_prime_trial_5","5","LTR","","0","num_1","space","num_1","NA","NA","num_1","1200.9677999994892","8834.618599998066","NA","NA","1200.9677999994892","2","psycho","6, 3, 4, 5, 2, 1, 5, 3, 4, 6, 2, 1, 4, 6, 3, 5, 1, 2, 5, 4, 6, 2, 1, 3, 1, 6, 5, 2, 3, 4, 3, 5, 2, 6, 1, 4, 5, 6, 4, 1, 2, 3, 6, 3, 4, 2, 1, 5","False","1024","2","48000","-16","experiment","104","even","165.62478700000065","501.0","1035.0","278.0","586.0","89282.90140000172","NA","NA","4636.838300000818","165624.68250000165","165624.76389999938","NA","10822.685099999944","49454.62749999933","NA","4637.219799999002","172862.09489999965","165613.37970000022","NA","165630.2407000003","165635.992800002","13397.882199999003","171651.45069999926","98118.16860000181","NA","NA","98761.33950000076","165613.35390000022","172862.05709999922","171660.49900000144","165613.29240000123","166639.16170000084","166636.25270000193","98761.47649999984","165612.83059999914","166639.2115000017","166648.19630000056","10822.763600001053","Attentional Spatial Bias","0","0","0","5","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-267","267","-267","267","-154","154","-154","154"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","5","5","0","0","0","NA","0","5","5","NA","5","5","0","5","0","0","NA","0","5","5","5","5","5","5","0","5","5","5","0","20.511021687746307","Tue Jul 14 15:15:00 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","317.89690000005066","011.png","927.77472","431.08416","True","False","mono","False","18","no","white","no","yes","LTR","927.77472","431.08416","864","0","010.png","011.png","num_2","psycho","English","5","5","C:\Users\plcm\Downloads\subject-104.csv","150","psycho","no","174319.29310000123","Neonatal Nightingale","4.1.14","1","1","no_prime_trial_6","6","LTR","","0","num_1","space","num_1","NA","NA","num_1","1684.5931999996537","8834.618599998066","NA","NA","1684.5931999996537","2","psycho","6, 3, 4, 5, 2, 1, 5, 3, 4, 6, 2, 1, 4, 6, 3, 5, 1, 2, 5, 4, 6, 2, 1, 3, 1, 6, 5, 2, 3, 4, 3, 5, 2, 6, 1, 4, 5, 6, 4, 1, 2, 3, 6, 3, 4, 2, 1, 5","False","1024","2","48000","-16","experiment","104","even","172.98772870000175","460.0","1076.0","432.0","432.0","89282.90140000172","NA","NA","4636.838300000818","172987.63130000225","172987.70650000006","NA","10822.685099999944","49454.62749999933","NA","4637.219799999002","181014.10410000244","172975.2558","NA","173299.5957000021","173305.324500001","13397.882199999003","179320.9354999999","98118.16860000181","NA","NA","98761.33950000076","172975.2343","181014.07430000108","179328.77670000016","172975.18180000043","174308.57760000072","174305.48289999933","98761.47649999984","172974.63770000104","174308.63970000064","174319.26050000038","10822.763600001053","Attentional Spatial Bias","0","0","0","6","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-308","308","-308","308","0","0","0","0"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","1","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","6","6","0","0","0","NA","0","6","6","NA","6","6","0","6","0","0","NA","0","6","6","6","6","6","6","0","6","6","6","0","96.24856282385528","Tue Jul 14 15:15:00 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","212.2635999985505","013.png","872.01792","242.25695999999996","True","False","mono","False","18","no","white","no","yes","LTR","872.01792","242.25695999999996","864","1","012.png","013.png","num_2","psycho","English","6","6","C:\Users\plcm\Downloads\subject-104.csv","150","psycho","no","204433.87070000244","Neonatal Nightingale","4.1.14","5","5","prime_2","7","LTR","A big grey bird came out of the last egg. He looked different from the others. The ducklings laughed and called him ugly. Sad and alone, he ran away from the farm.","0","num_2","space","num_2","NA","NA","num_2","1600.5461000022478","8834.618599998066","NA","NA","1600.5461000022478","2","psycho","6, 3, 4, 5, 2, 1, 5, 3, 4, 6, 2, 1, 4, 6, 3, 5, 1, 2, 5, 4, 6, 2, 1, 3, 1, 6, 5, 2, 3, 4, 3, 5, 2, 6, 1, 4, 5, 6, 4, 1, 2, 3, 6, 3, 4, 2, 1, 5","True","1024","2","48000","-16","experiment","104","even","203.10601840000163","614.0","922.0","699.0","165.0","89282.90140000172","NA","NA","4636.838300000818","203105.9294000006","203105.99650000222","NA","10822.685099999944","49454.62749999933","NA","4637.219799999002","211046.0850999989","203094.0111000018","NA","203412.7265999996","203418.41159999967","13397.882199999003","209436.5125000004","98118.16860000181","NA","NA","98761.33950000076","181153.97819999998","211046.05269999956","209444.82459999927","181153.91530000124","204425.06180000055","204418.9409999999","98761.47649999984","181153.5552000023","204425.13820000022","204433.8357000015","10822.763600001053","Attentional Spatial Bias","0","0","0","7","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-154","154","-154","154","267","-267","267","-267"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","1","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","7","7","0","0","0","NA","0","7","7","NA","7","7","0","7","0","0","NA","0","7","7","7","7","7","7","0","7","7","7","0","59.860474225719315","Tue Jul 14 15:15:00 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","17.317599998932565","014.png","738.3552","304.11072","True","False","mono","False","18","no","white","no","yes","LTR","738.3552","304.11072","864","1","014.png","015.png","num_2","psycho","English","7","7","C:\Users\plcm\Downloads\subject-104.csv","150","psycho","no","212463.3388000002","Neonatal Nightingale","4.1.14","3","3","no_prime_trial_8","8","LTR","","0","num_0","space","num_0","NA","NA","num_0","1857.719100000395","8834.618599998066","NA","NA","1857.719100000395","2","psycho","6, 3, 4, 5, 2, 1, 5, 3, 4, 6, 2, 1, 4, 6, 3, 5, 1, 2, 5, 4, 6, 2, 1, 3, 1, 6, 5, 2, 3, 4, 3, 5, 2, 6, 1, 4, 5, 6, 4, 1, 2, 3, 6, 3, 4, 2, 1, 5","False","1024","2","48000","-16","experiment","104","even","211.1869614999996","614.0","922.0","165.0","699.0","89282.90140000172","NA","NA","4636.838300000818","211186.867299999","211186.9387000006","NA","10822.685099999944","49454.62749999933","NA","4637.219799999002","219334.1192000007","211175.9729000005","NA","211448.0031000021","211453.70009999897","13397.882199999003","217466.6008000022","98118.16860000181","NA","NA","98761.33950000076","211175.95100000108","219334.07530000113","217475.65329999998","211175.8938000021","212457.3461","212453.80490000025","98761.47649999984","211175.18500000006","212457.40600000136","212463.2870000023","10822.763600001053","Attentional Spatial Bias","0","0","0","8","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-154","154","-154","154","-267","267","-267","267"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","1","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","8","8","0","0","0","NA","0","8","8","NA","8","8","0","8","0","0","NA","0","8","8","8","8","8","8","0","8","8","8","0","84.79973646993007","Tue Jul 14 15:15:00 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","202.15409999946132","000.png","777.9532800000001","138.14496","True","False","mono","False","18","no","white","no","yes","LTR","777.9532800000001","138.14496","864","1","000.png","001.png","num_2","psycho","English","8","8","C:\Users\plcm\Downloads\subject-104.csv","150","psycho","no","220740.42800000097","Neonatal Nightingale","4.1.14","4","4","no_prime_trial_9","9","LTR","","0","num_2","space","num_2","NA","NA","num_2","1725.465700001223","8834.618599998066","NA","NA","1725.465700001223","2","psycho","6, 3, 4, 5, 2, 1, 5, 3, 4, 6, 2, 1, 4, 6, 3, 5, 1, 2, 5, 4, 6, 2, 1, 3, 1, 6, 5, 2, 3, 4, 3, 5, 2, 6, 1, 4, 5, 6, 4, 1, 2, 3, 6, 3, 4, 2, 1, 5","False","1024","2","48000","-16","experiment","104","even","219.46130110000013","768.0","768.0","124.0","740.0","89282.90140000172","NA","NA","4636.838300000818","219461.123699999","219461.26189999995","NA","10822.685099999944","49454.62749999933","NA","4637.219799999002","227478.08599999917","219447.4955000005","NA","219722.64020000148","219727.82550000193","13397.882199999003","225744.18499999956","98118.16860000181","NA","NA","98761.33950000076","219447.47610000195","227478.0572999989","225752.04809999923","219447.432500001","220731.37900000074","220727.9677000006","98761.47649999984","219447.17300000048","220731.43290000007","220740.3594999996","10822.763600001053","Attentional Spatial Bias","0","0","0","9","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","0","0","0","0","-308","308","-308","308"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","1","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","9","9","0","0","0","NA","0","9","9","NA","9","9","0","9","0","0","NA","0","9","9","9","9","9","9","0","9","9","9","0","69.2017709379869","Tue Jul 14 15:15:00 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","202.4700000001758","003.png","943.3804799999999","221.85792","True","False","mono","False","18","no","white","no","yes","LTR","943.3804799999999","221.85792","864","1","002.png","003.png","num_2","psycho","English","9","9","C:\Users\plcm\Downloads\subject-104.csv","150","psycho","no","228882.73029999982","Neonatal Nightingale","4.1.14","6","6","no_prime_trial_10","10","LTR","","0","num_3","space","num_3","NA","NA","num_3","2224.554700002045","8834.618599998066","NA","NA","2224.554700002045","2","psycho","6, 3, 4, 5, 2, 1, 5, 3, 4, 6, 2, 1, 4, 6, 3, 5, 1, 2, 5, 4, 6, 2, 1, 3, 1, 6, 5, 2, 3, 4, 3, 5, 2, 6, 1, 4, 5, 6, 4, 1, 2, 3, 6, 3, 4, 2, 1, 5","False","1024","2","48000","-16","experiment","104","even","227.60032630000205","501.0","1035.0","586.0","278.0","89282.90140000172","NA","NA","4636.838300000818","227600.1507000001","227600.2864000002","NA","10822.685099999944","49454.62749999933","NA","4637.219799999002","236118.86389999927","227588.36650000012","NA","227862.86810000092","227868.51020000177","13397.882199999003","233884.93050000034","98118.16860000181","NA","NA","98761.33950000076","227588.33539999978","236118.82550000155","233893.05389999936","227588.26129999943","228871.74629999936","228868.77450000247","98761.47649999984","227587.8085000004","228871.80119999903","228882.69050000235","10822.763600001053","Attentional Spatial Bias","0","0","0","10","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-267","267","-267","267","154","-154","154","-154"
