CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
63933	431.98151	6770593013359	0.31163	0.44645	431.17804	0.80347	1387	1	0.30990	0.45146	1	0.30191	0.48201	1	0.30590	0.46674	1	0.33850	0.39895	20.75582	1.00922	1	0.58498	0.40497	17.13943	1.00922	1	-0.03866	0.01809	0.63822	0.00435	1	0.02124	0.01702	0.64094	0.00375	1	0.31250	0.90000	0	
63934	431.98853	6770593083358	0.31148	0.44676	431.17804	0.81049	1387	1	0.31567	0.44926	1	0.29655	0.50300	1	0.30611	0.47613	1	0.33848	0.39885	20.62847	1.00922	1	0.58502	0.40492	16.87583	1.00922	1	-0.03866	0.01809	0.63822	0.00437	1	0.02124	0.01702	0.64094	0.00379	1	0.31250	0.90000	0	
63935	431.99490	6770593147234	0.31134	0.44706	431.17804	0.81686	1387	1	0.31567	0.44926	1	0.29655	0.50300	1	0.30611	0.47613	1	0.33859	0.39876	20.55157	1.00922	1	0.58508	0.40496	17.22775	1.00922	1	-0.03866	0.01809	0.63822	0.00432	1	0.02124	0.01702	0.64094	0.00366	1	0.31250	0.90000	0	
63936	432.00171	6770593215158	0.31131	0.44760	431.17804	0.82367	1387	1	0.32065	0.43107	1	0.31230	0.50316	1	0.31647	0.46711	1	0.33879	0.39868	20.31569	1.00922	1	0.58508	0.40497	17.39546	1.00922	1	-0.03866	0.01809	0.63822	0.00434	1	0.02124	0.01702	0.64094	0.00365	1	0.31250	0.90000	0	
63937	432.00821	6770593280308	0.31128	0.44788	431.17804	0.83017	1387	1	0.32382	0.42490	1	0.30800	0.48160	1	0.31591	0.45325	1	0.33875	0.39879	20.49702	1.00922	1	0.58508	0.40523	17.37837	1.00922	1	-0.03866	0.01809	0.63822	0.00433	1	0.02124	0.01702	0.64094	0.00378	1	0.31250	0.90000	0	
63938	432.01505	6770593348602	0.31124	0.44808	431.17804	0.83701	1387	1	0.32382	0.42490	1	0.30737	0.47473	1	0.31560	0.44982	1	0.33878	0.39878	20.56304	1.00922	1	0.58513	0.40508	17.34235	1.01657	1	-0.03866	0.01809	0.63822	0.00434	1	0.02206	0.01758	0.66400	0.00369	1	0.31250	0.90000	0	
63939	432.02155	6770593413648	0.31138	0.44799	431.17804	0.84351	1387	1	0.33034	0.43869	1	0.31242	0.46314	1	0.32138	0.45091	1	0.33878	0.39894	20.92111	1.01657	1	0.58513	0.40531	17.32824	1.02393	1	-0.03866	0.01809	0.63822	0.00429	1	0.02206	0.01758	0.66400	0.00383	1	0.31250	0.90000	0	
63940	432.02881	6770593486115	0.31129	0.44818	431.17804	0.85077	1387	1	0.32100	0.42560	1	0.30393	0.45223	1	0.31247	0.43892	1	0.33878	0.39907	21.11098	1.02393	1	0.58511	0.40529	17.26584	1.03128	1	-0.03866	0.01809	0.63822	0.00431	1	0.02206	0.01758	0.66400	0.00383	1	0.31250	0.90000	0	
63941	432.03540	6770593552104	0.31118	0.44823	431.17804	0.85736	1387	1	0.31914	0.41835	1	0.30328	0.44531	1	0.31121	0.43183	1	0.33878	0.39907	21.11098	1.03128	1	0.58509	0.40534	17.38420	1.03863	1	-0.03866	0.01809	0.63822	0.00431	1	0.02206	0.01758	0.66400	0.00381	1	0.31250	0.90000	0	
63942	432.04214	6770593619539	0.31120	0.44758	431.17804	0.86411	1387	1	0.31602	0.41799	1	0.31911	0.46622	1	0.31757	0.44211	1	0.33876	0.39905	21.07805	1.03863	1	0.58515	0.40535	17.32812	1.03863	1	-0.03866	0.01809	0.63822	0.00434	1	0.02206	0.01758	0.66400	0.00384	1	0.31250	0.90000	0	
63943	432.04883	6770593686403	0.31131	0.44805	431.17804	0.87079	1387	1	0.33178	0.44475	1	0.31060	0.46201	1	0.32119	0.45338	1	0.33882	0.39899	20.92283	1.03863	1	0.58510	0.40540	17.33420	1.03863	1	-0.03866	0.01809	0.63822	0.00435	1	0.02206	0.01758	0.66400	0.00385	1	0.31250	0.90000	0	
63944	432.05539	6770593751997	0.31143	0.44860	431.17804	0.87735	1387	1	0.33178	0.44475	1	0.31060	0.46201	1	0.32119	0.45338	1	0.33873	0.39911	21.07680	1.03863	1	0.58517	0.40542	17.21947	1.03863	1	-0.03913	0.01826	0.64592	0.00435	1	0.02196	0.01745	0.66103	0.00381	1	0.31250	0.90000	0	
63945	432.06232	6770593821343	0.31168	0.44878	431.17804	0.88428	1387	1	0.32424	0.45043	1	0.30931	0.47141	1	0.31678	0.46092	1	0.33886	0.39914	20.81721	1.03863	1	0.58515	0.40543	17.38752	1.03863	1	-0.03913	0.01826	0.64592	0.00440	1	0.02196	0.01745	0.66103	0.00378	1	0.31250	0.90000	0	
63946	432.06888	6770593886873	0.31170	0.44925	431.17804	0.89084	1387	1	0.32176	0.43832	1	0.30772	0.46621	1	0.31474	0.45226	1	0.33878	0.39913	21.03127	1.03863	1	0.58517	0.40545	17.28340	1.03863	1	-0.03913	0.01826	0.64592	0.00431	1	0.02196	0.01745	0.66103	0.00377	1	0.31250	0.90000	0	
63947	432.07562	6770593954473	0.31174	0.44979	431.17804	0.89758	1387	1	0.32176	0.43832	1	0.30772	0.46621	1	0.31474	0.45226	1	0.33874	0.39906	21.07322	1.03863	1	0.58514	0.40550	17.22763	1.03863	1	-0.03900	0.01815	0.64372	0.00433	1	0.02196	0.01745	0.66103	0.00375	1	0.31250	0.90000	0	
63948	432.08234	6770594021504	0.31208	0.44985	431.17804	0.90430	1387	1	0.32767	0.47130	1	0.31367	0.43166	1	0.32067	0.45148	1	0.33880	0.39914	20.77226	1.03863	1	0.58513	0.40547	17.21959	1.03863	1	-0.03900	0.01815	0.64372	0.00437	1	0.02196	0.01745	0.66103	0.00374	1	0.31250	0.90000	0	
63949	432.08902	6770594088269	0.31234	0.44998	431.17804	0.91098	1387	1	0.33171	0.43493	1	0.31314	0.47532	1	0.32242	0.45512	1	0.33905	0.39949	20.84210	1.03863	1	0.58531	0.40573	17.32629	1.03863	1	-0.03900	0.01815	0.64372	0.00438	1	0.02196	0.01745	0.66103	0.00382	1	0.31250	0.90000	0	
63950	432.09573	6770594155369	0.31258	0.45003	431.17804	0.91769	1387	1	0.33171	0.43493	1	0.31372	0.48204	1	0.32271	0.45849	1	0.33967	0.39967	20.27386	1.03863	1	0.58637	0.40625	17.44264	1.03128	1	-0.17817	0.08491	3.02702	0.00440	0	0.02148	0.01681	0.64232	0.00370	1	0.31250	0.90000	0	
63951	432.10242	6770594222318	0.31458	0.45181	431.17804	0.92438	1387	1	0.41143	0.48516	1	0.40719	0.56204	1	0.40931	0.52360	1	0.34077	0.40015	20.41377	1.03128	1	0.58732	0.40624	17.39410	1.02393	1	-0.17817	0.08491	3.02702	0.00433	0	0.02148	0.01681	0.64232	0.00384	1	0.31250	0.90000	0	
63952	432.10910	6770594289001	0.31719	0.45351	431.17804	0.93106	1387	1	0.41418	0.53358	1	0.46023	0.54288	1	0.43721	0.53823	1	0.34129	0.40016	20.60072	1.02393	1	0.58730	0.40654	17.39026	1.01657	1	-0.17817	0.08491	3.02702	0.00445	0	0.02148	0.01681	0.64232	0.00369	1	0.31250	0.90000	0	
63953	432.11584	6770594356612	0.34635	0.47384	431.17804	0.93106	1387	0	0.41554	0.54020	1	0.45981	0.54938	1	0.43767	0.54479	1	0.34219	0.40046	20.51761	1.01657	1	0.58845	0.40723	17.01641	1.00922	1	-0.17659	0.08480	3.02331	0.00433	0	0.02154	0.01654	0.63572	0.00357	1	0.31250	0.90000	0	
63954	432.12247	6770594422944	0.39462	0.53974	431.17804	0.93106	1387	0	0.44974	0.56828	1	0.43603	0.64300	1	0.44289	0.60564	1	0.34247	0.40046	20.03244	1.00922	1	0.58867	0.40726	17.24253	1.00922	1	-0.17659	0.08480	3.02331	0.00433	0	0.02154	0.01654	0.63572	0.00360	1	0.31250	0.90000	0	
63955	432.12921	6770594490253	0.40321	0.55370	431.17804	0.93106	1387	0	0.42935	0.54142	1	0.41145	0.62185	1	0.42040	0.58164	1	0.34239	0.40035	20.37373	1.00922	1	0.58860	0.40719	17.37937	1.00922	1	-0.17659	0.08480	3.02331	0.00432	0	0.02154	0.01654	0.63572	0.00360	1	0.31250	0.90000	0	
63956	432.13599	6770594557870	0.42789	0.58964	431.17804	0.93106	1387	0	0.42935	0.54142	1	0.41145	0.62185	1	0.42040	0.58164	1	0.34218	0.40042	20.33144	1.00922	1	0.58852	0.40722	17.20515	1.00922	1	-0.17659	0.08480	3.02331	0.00435	0	0.02165	0.01668	0.63892	0.00364	1	0.31250	0.90000	0	
63957	432.14252	6770594623265	0.42998	0.55217	431.17804	0.93106	1387	0	0.42055	0.50149	1	0.44357	0.52791	1	0.43206	0.51470	1	0.34217	0.40052	20.59994	1.00922	1	0.58851	0.40724	17.24137	1.00922	1	-0.17659	0.08480	3.02331	0.00435	0	0.02165	0.01668	0.63892	0.00364	1	0.31250	0.90000	0	
63958	432.14929	6770594690938	0.42881	0.54494	431.17804	0.93106	1387	0	0.42231	0.55819	1	0.43063	0.50275	1	0.42647	0.53047	1	0.34213	0.40050	20.41292	1.00922	1	0.58846	0.40717	17.17256	1.00922	1	-0.17659	0.08480	3.02331	0.00438	0	0.02165	0.01668	0.63892	0.00361	1	0.31250	0.90000	0	
63959	432.15591	6770594757163	0.42822	0.54132	432.13599	0.01993	1388	1	0.42231	0.55819	1	0.43063	0.50275	1	0.42647	0.53047	1	0.34208	0.40049	20.52969	1.00922	1	0.58845	0.40719	17.15581	1.00922	1	-0.17659	0.08480	3.02331	0.00434	0	0.02165	0.01668	0.63892	0.00362	1	0.31250	0.90000	0	
63960	432.16263	6770594824357	0.43101	0.54110	432.13599	0.02664	1388	1	0.41788	0.55346	1	0.46648	0.52698	1	0.44218	0.54022	1	0.34205	0.40048	20.53242	1.00922	1	0.58845	0.40719	17.15581	1.00922	1	-0.17659	0.08480	3.02331	0.00435	0	0.02165	0.01668	0.63892	0.00362	1	0.31250	0.90000	0	
63961	432.16946	6770594892701	0.43084	0.54944	432.13599	0.03348	1388	1	0.41575	0.55260	1	0.44423	0.62969	1	0.42999	0.59115	1	0.34207	0.40051	20.44107	1.00922	1	0.58845	0.40719	17.15581	1.00922	1	-0.17659	0.08480	3.02331	0.00434	0	0.02165	0.01668	0.63892	0.00362	1	0.31250	0.90000	0	
63962	432.17618	6770594959906	0.43064	0.55449	432.13599	0.04019	1388	1	0.41435	0.54591	1	0.44455	0.62368	1	0.42945	0.58480	1	0.34205	0.40044	20.39965	1.01671	1	0.58839	0.40685	16.70772	1.01671	1	-0.03856	0.01810	0.64530	0.00433	1	0.02165	0.01668	0.63892	0.00360	1	0.31250	0.90000	0	
63963	432.18277	6770595025761	0.43157	0.54827	432.13599	0.04678	1388	1	0.40553	0.52483	1	0.47059	0.48464	1	0.43806	0.50473	1	0.34205	0.40044	20.39125	1.02420	1	0.58819	0.40691	16.85273	1.02420	1	-0.03856	0.01810	0.64530	0.00434	1	0.02165	0.01668	0.63892	0.00365	1	0.31250	0.90000	0	
63964	432.18948	6770595092928	0.43274	0.54791	432.13599	0.05350	1388	1	0.43708	0.51874	1	0.44700	0.57126	1	0.44204	0.54500	1	0.34199	0.40039	20.11981	1.03169	1	0.58825	0.40688	16.91718	1.03169	1	-0.03856	0.01810	0.64530	0.00435	1	0.02165	0.01668	0.63892	0.00363	1	0.31250	0.90000	0	
63965	432.19598	6770595158044	0.43367	0.54762	432.13599	0.06000	1388	1	0.43708	0.51874	1	0.44700	0.57126	1	0.44204	0.54500	1	0.34198	0.40026	20.00305	1.03169	1	0.58835	0.40670	16.90246	1.03169	1	-0.17753	0.08503	3.03150	0.00434	0	0.02165	0.01668	0.63892	0.00361	1	0.31250	0.90000	0	
63966	432.20291	6770595227133	0.43525	0.54496	432.13599	0.06693	1388	1	0.45865	0.51136	1	0.44353	0.52542	1	0.45109	0.51839	1	0.34200	0.40025	19.93645	1.02420	1	0.58835	0.40670	16.90246	1.02420	1	-0.17753	0.08503	3.03150	0.00437	0	0.02165	0.01668	0.63892	0.00361	1	0.31250	0.90000	0	
63967	432.20953	6770595293530	0.43791	0.54677	432.13599	0.07355	1388	1	0.45610	0.53087	1	0.47827	0.60261	1	0.46719	0.56674	1	0.34191	0.40030	20.11363	1.01671	1	0.58835	0.40670	16.90246	1.01671	1	-0.17753	0.08503	3.03150	0.00429	0	0.02165	0.01668	0.63892	0.00361	1	0.31250	0.90000	0	
63968	432.21628	6770595360819	0.44018	0.54808	432.13599	0.08029	1388	1	0.45610	0.53087	1	0.47882	0.59654	1	0.46746	0.56370	1	0.34186	0.40024	19.90398	1.01671	1	0.58835	0.40670	16.90246	1.02406	1	-0.04017	0.01881	0.67043	0.00429	1	0.02205	0.01702	0.65197	0.00361	1	0.31250	0.90000	0	
63969	432.22299	6770595428085	0.44014	0.54557	432.13599	0.08701	1388	1	0.45276	0.51249	1	0.42646	0.51339	1	0.43961	0.51294	1	0.34197	0.40025	19.94378	1.03155	1	0.58824	0.40681	17.04031	1.03890	1	-0.04017	0.01881	0.67043	0.00439	1	0.02205	0.01702	0.65197	0.00366	1	0.31250	0.90000	0	
63970	432.22983	6770595496459	0.43925	0.54176	432.13599	0.09384	1388	1	0.44321	0.49331	1	0.41013	0.48349	1	0.42667	0.48840	1	0.34190	0.40018	19.84053	1.04639	1	0.58820	0.40681	17.02267	1.05375	1	-0.04017	0.01881	0.67043	0.00440	1	0.02205	0.01702	0.65197	0.00362	1	0.31250	0.90000	0	
63971	432.23642	6770595562316	0.43842	0.53821	432.13599	0.10043	1388	1	0.44206	0.48654	1	0.41013	0.48349	1	0.42610	0.48502	1	0.34176	0.40023	20.14290	1.05375	1	0.58816	0.40683	17.13785	1.05375	1	-0.17794	0.08501	3.03082	0.00435	0	0.02164	0.01674	0.64140	0.00361	1	0.31250	0.90000	0	
63972	432.24310	6770595629233	0.43855	0.53504	432.13599	0.10712	1388	1	0.43930	0.48890	1	0.44173	0.47983	1	0.44051	0.48436	1	0.34171	0.40019	20.23429	1.04626	1	0.58815	0.40684	17.18328	1.03890	1	-0.17794	0.08501	3.03082	0.00435	0	0.02164	0.01674	0.64140	0.00361	1	0.31250	0.90000	0	
63973	432.24979	6770595695966	0.43919	0.54009	432.13599	0.11380	1388	1	0.46329	0.53870	1	0.43699	0.71308	1	0.45014	0.62589	1	0.34188	0.40015	20.24165	1.03141	1	0.58834	0.40676	16.77520	1.02406	1	-0.17794	0.08501	3.03082	0.00438	0	0.02164	0.01674	0.64140	0.00363	1	0.31250	0.90000	0	
63974	432.25656	6770595763878	0.43979	0.54478	432.13599	0.12057	1388	1	0.46434	0.54527	1	0.43699	0.71308	1	0.45066	0.62917	1	0.34250	0.40007	20.06049	1.02406	1	0.58941	0.40664	17.43018	1.02406	1	-0.03900	0.01835	0.65431	0.00440	1	0.02252	0.01728	0.66013	0.00362	1	0.31250	0.90000	0	
63975	432.26285	6770595826725	0.44733	0.54132	432.13599	0.12686	1388	1	0.56019	0.49663	1	0.62098	0.45447	1	0.59059	0.47555	1	0.34454	0.39988	20.35309	1.03155	1	0.59063	0.40664	17.88553	1.03890	1	-0.03900	0.01835	0.65431	0.00461	1	0.02252	0.01728	0.66013	0.00369	1	0.31250	0.90000	0	
63976	432.26978	6770595896018	0.45970	0.53500	432.13599	0.13379	1388	1	0.68094	0.45089	1	0.73310	0.36661	1	0.70702	0.40875	1	0.34594	0.39974	19.74601	1.04639	1	0.59150	0.40625	17.68813	1.05375	1	-0.03900	0.01835	0.65431	0.00514	1	0.02252	0.01728	0.66013	0.00405	1	0.31250	0.90000	0	
63977	432.27609	6770595958977	0.50202	0.51367	432.13599	0.13379	1388	0	0.68118	0.44358	1	0.73310	0.36661	1	0.70714	0.40509	1	0.34879	0.39929	19.98674	1.05375	1	0.59495	0.40672	18.40328	1.05375	1	-0.03765	0.01825	0.64535	0.00452	1	0.02240	0.01664	0.63567	0.00391	1	0.31250	0.90000	0	
63978	432.28302	6770596028310	0.64345	0.45736	432.13599	0.13379	1388	0	0.75448	0.43773	1	0.81528	0.36436	1	0.78488	0.40104	1	0.35016	0.39905	20.27109	1.04626	1	0.59570	0.40657	17.82579	1.03890	1	-0.03765	0.01825	0.64535	0.00446	1	0.02240	0.01664	0.63567	0.00381	1	0.31250	0.90000	0	
63979	432.29010	6770596099231	0.67930	0.45042	432.13599	0.13379	1388	0	0.71221	0.45695	1	0.78977	0.41617	1	0.75099	0.43656	1	0.35007	0.39913	20.54058	1.03141	1	0.59573	0.40668	17.96828	1.02406	1	-0.03765	0.01825	0.64535	0.00443	1	0.02240	0.01664	0.63567	0.00381	1	0.31250	0.90000	0	
63980	432.29672	6770596165389	0.76222	0.42596	432.13599	0.13379	1388	0	0.71178	0.46436	1	0.78977	0.41617	1	0.75078	0.44026	1	0.35027	0.39902	20.42813	1.02406	1	0.59598	0.40644	17.90935	1.02406	1	-0.03872	0.01889	0.66641	0.00436	1	0.02334	0.01722	0.65799	0.00384	1	0.31250	0.90000	0	
63981	432.30307	6770596228719	0.77636	0.42424	432.13599	0.13379	1388	0	0.73459	0.46898	1	0.84641	0.37607	1	0.79050	0.42253	1	0.35011	0.39901	20.20793	1.03155	1	0.59568	0.40668	18.01311	1.03890	1	-0.03872	0.01889	0.66641	0.00441	1	0.02334	0.01722	0.65799	0.00389	1	0.31250	0.90000	0	
63982	432.30975	6770596295640	0.77864	0.41528	432.13599	0.13379	1388	0	0.74248	0.44832	1	0.82396	0.34637	1	0.78322	0.39734	1	0.35008	0.39899	20.22158	1.04639	1	0.59590	0.40649	17.59077	1.05375	1	-0.03872	0.01889	0.66641	0.00439	1	0.02334	0.01722	0.65799	0.00395	1	0.31250	0.90000	0	
63983	432.31650	6770596362996	0.78021	0.40887	432.29672	0.01978	1389	1	0.74307	0.44092	1	0.82677	0.33841	1	0.78492	0.38967	1	0.35003	0.39900	20.31612	1.05375	1	0.59583	0.40656	17.88729	1.06110	1	-0.03718	0.01812	0.63900	0.00438	1	0.02352	0.01741	0.66323	0.00396	1	0.31250	0.90000	0	
63984	432.32318	6770596429936	0.78249	0.40175	432.29672	0.02646	1389	1	0.74222	0.43046	1	0.84093	0.31603	1	0.79158	0.37325	1	0.35007	0.39900	20.35780	1.05361	1	0.59583	0.40656	17.88729	1.05361	1	-0.03718	0.01812	0.63900	0.00436	1	0.02352	0.01741	0.66323	0.00397	1	0.31250	0.90000	0	
63985	432.33008	6770596499033	0.78251	0.40080	432.29672	0.03336	1389	1	0.73628	0.43278	1	0.82893	0.35934	1	0.78261	0.39606	1	0.35001	0.39886	20.28694	1.04612	1	0.59579	0.40655	17.94725	1.04612	1	-0.03718	0.01812	0.63900	0.00435	1	0.02352	0.01741	0.66323	0.00396	1	0.31250	0.90000	0	
63986	432.33688	6770596566966	0.78227	0.40124	432.29672	0.04016	1389	1	0.73571	0.44042	1	0.82601	0.36740	1	0.78086	0.40391	1	0.35001	0.39885	20.30806	1.03863	1	0.59585	0.40660	17.87056	1.03863	1	-0.03718	0.01812	0.63900	0.00435	1	0.02352	0.01751	0.66323	0.00396	1	0.31250	0.90000	0	
63987	432.34348	6770596632954	0.78229	0.40309	432.29672	0.04675	1389	1	0.74951	0.49621	1	0.81539	0.33574	1	0.78245	0.41597	1	0.35000	0.39881	20.17583	1.03863	1	0.59595	0.40663	17.60683	1.03863	1	-0.03718	0.01812	0.63900	0.00431	1	0.02352	0.01751	0.66323	0.00397	1	0.31250	0.90000	0	
63988	432.35025	6770596700742	0.78208	0.40123	432.29672	0.05353	1389	1	0.73064	0.42537	1	0.83013	0.34741	1	0.78038	0.38639	1	0.35025	0.39899	20.71559	1.03863	1	0.59603	0.40621	17.84635	1.03863	1	-0.03718	0.01812	0.63900	0.00437	1	0.02352	0.01751	0.66323	0.00387	1	0.31250	0.90000	0	
