"BLOCK_SIZE","DEADLINE_MS","acc","accuracy","average_response_time","avg_rt","background","block_index","canvas_backend","central_fixation","clock_backend","color_backend","coordinates","correct","correct_Circle","correct_response_prompt","count_Circle","count_calibration_note","count_epilogue","count_experiment","count_fixation","count_fixation_cross_inline_script","count_goodbye","count_init_experiment","count_instructions","count_iti","count_language_selection","count_log_trial","count_new_1_pygaze_log","count_new_1_sketchpad","count_new_2_pygaze_log","count_new_advanced_delay","count_new_pygaze_init","count_new_pygaze_log","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_position_randomization_inline_script","count_prime_display","count_record_response","count_response_prompt","count_set_prime","count_stimulus_display","count_stimulus_positions_inline_script","count_trial_loop","count_trial_sequence","count_trigger_fixation","count_trigger_stimulus","count_welcome","d","datetime","delay_new_advanced_delay","description","disable_garbage_collection","experiment_file","experiment_path","first_fix_rt","first_fix_side","first_fix_x","first_fix_y","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","group","gx","gy","height","idx","img_left","img_right","key","keyboard_backend","lang","live_row","live_row_trial_loop","logfile","margin","mouse_backend","mouse_simulation","onset","opensesame_codename","opensesame_version","pos","position","prime_condition","prime_index","prime_lang","prime_text","repeat_cycle","response","response_Circle","response_count","response_new_1_sketchpad","response_new_sketchpad","response_response_prompt","response_time","response_time_Circle","response_time_new_1_sketchpad","response_time_new_sketchpad","response_time_response_prompt","round_decimals","sampler_backend","seq","show_prime","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","t0","target_x_left","target_x_right","target_y_left","target_y_right","time_Circle","time_calibration_note","time_epilogue","time_experiment","time_fixation","time_fixation_cross_inline_script","time_goodbye","time_init_experiment","time_instructions","time_iti","time_language_selection","time_log_trial","time_new_1_pygaze_log","time_new_1_sketchpad","time_new_2_pygaze_log","time_new_advanced_delay","time_new_pygaze_init","time_new_pygaze_log","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_position_randomization_inline_script","time_prime_display","time_record_response","time_response_prompt","time_set_prime","time_stimulus_display","time_stimulus_positions_inline_script","time_trial_loop","time_trial_sequence","time_trigger_fixation","time_trigger_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","trial_nr","txt_calibration","txt_goodbye","txt_instructions","txt_response_prompt","txt_welcome","ui_language","width","xL","xR","x_left","x_right","yL","yR","y_left","y_right"
"8","5000","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","0","0","0","0","0","NA","0","0","0","NA","0","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","363.05606218345946","Mon Jul  6 20:33:59 2026","1000","The main experiment item","False","V6_02_AttentionalSpatialBias_fixed.osexp","C:\Users\plcm\Downloads","31.195200000176555","000.png","942.9696","535.9176","False","mono","False","18","no","white","no","yes","RTL","942.9696","535.9176","1080","0","000.png","001.png","3","psycho","Arabic","0","0","C:\Users\plcm\Downloads\subject-44.csv","204","psycho","yes","93400.27789999977","Neonatal Nightingale","4.1.14","2","2","prime_1","1","RTL","في مزرعة مشمسة، كانت البطة الأم تنتظر فقس بيضها. انفتحت البيضات واحدة تلو الأخرى، وخرج منها فراخ البط الصفراء الناعمة. كانت إحدى البيضات أكبر حجماً واستغرق فقسها وقتاً أطول.","0","2","space","2","NA","NA","2","4761.707800000295","2162.5251000000426","NA","NA","4761.707800000295","2","psycho","2,4,1,2,4,3,5,6,6,6,2,6,5,3,4,6,4,6,4,2,3,1,5,4,1,6,5,4,1,3,5,2,3,5,1,1,2,5,2,1,3,1,6,2,3,5,4,3","True","1024","2","48000","-16","experiment","44","even","90.81858749999992","1013.0","1547.0","566.0","874.0","74304.26219999981","NA","NA","4374.676299999919","90818.5097999999","90818.5696999999","NA","14939.962899999955","48771.884599999794","NA","4374.847699999918","103235.33429999997","90779.32580000015","NA","92321.2281000001","92362.26609999995","17331.34710000013","98435.34240000008","76467.40910000016","NA","NA","77398.57940000002","77507.02520000005","103235.30720000008","98473.07139999975","77506.93589999992","93434.9984999999","93362.52229999991","77398.7702999998","77505.73900000018","93362.55560000018","93400.20890000006","14940.057299999808","Attentional Spatial Bias - DEMO","0","0","0","1","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1920","-267","267","-267","267","-154","154","-154","154"
"8","5000","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","1","1","0","0","0","NA","0","1","1","NA","1","1","0","1","0","0","NA","0","1","1","1","1","1","1","0","1","1","1","0","378.3710256105771","Mon Jul  6 20:33:59 2026","1000","The main experiment item","False","V6_02_AttentionalSpatialBias_fixed.osexp","C:\Users\plcm\Downloads","-1","none","-1","-1","False","mono","False","18","no","white","no","yes","RTL","965.2800000000001","546.5016","1080","0","002.png","003.png","3","psycho","Arabic","1","1","C:\Users\plcm\Downloads\subject-44.csv","204","psycho","yes","105898.19320000015","Neonatal Nightingale","4.1.14","4","4","no_prime_trial_2","2","RTL","","0","1","space","1","NA","NA","1","3673.680200000046","2162.5251000000426","NA","NA","3673.680200000046","2","psycho","2, 4, 1, 2, 4, 3, 5, 6, 6, 6, 2, 6, 5, 3, 4, 6, 4, 6, 4, 2, 3, 1, 5, 4, 1, 6, 5, 4, 1, 3, 5, 2, 3, 5, 1, 1, 2, 5, 2, 1, 3, 1, 6, 2, 3, 5, 4, 3","False","1024","2","48000","-16","experiment","44","even","103.36397299999999","1280.0","1280.0","412.0","1028.0","74304.26219999981","NA","NA","4374.676299999919","103363.88029999989","103363.95249999987","NA","14939.962899999955","48771.884599999794","NA","4374.847699999918","119587.72520000002","103350.5811","NA","104865.89640000011","104871.50370000018","17331.34710000013","115904.63850000015","76467.40910000016","NA","NA","77398.57940000002","103350.56159999977","119587.69639999991","115913.19049999992","103350.52159999986","110904.4055999998","105872.13599999995","77398.7702999998","103350.27820000004","105872.20489999981","105898.15099999987","14940.057299999808","Attentional Spatial Bias - DEMO","0","0","0","2","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1920","0","0","0","0","-308","308","-308","308"
"8","5000","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","2","2","0","0","0","NA","0","2","2","NA","2","2","0","2","0","0","NA","0","2","2","2","2","2","2","0","2","2","2","0","400.54383436363116","Mon Jul  6 20:33:59 2026","1000","The main experiment item","False","V6_02_AttentionalSpatialBias_fixed.osexp","C:\Users\plcm\Downloads","60.35179999981483","004.png","906.5663999999999","518.5404","False","mono","False","18","no","white","no","yes","RTL","906.5663999999999","518.5404","1080","0","004.png","005.png","3","psycho","Arabic","2","2","C:\Users\plcm\Downloads\subject-44.csv","204","psycho","yes","122276.15400000013","Neonatal Nightingale","4.1.14","1","1","no_prime_trial_3","3","RTL","","0","2","space","2","NA","NA","2","1902.0561000002053","2162.5251000000426","NA","NA","1902.0561000002053","2","psycho","2, 4, 1, 2, 4, 3, 5, 6, 6, 6, 2, 6, 5, 3, 4, 6, 4, 6, 4, 2, 3, 1, 5, 4, 1, 6, 5, 4, 1, 3, 5, 2, 3, 5, 1, 1, 2, 5, 2, 1, 3, 1, 6, 2, 3, 5, 4, 3","False","1024","2","48000","-16","experiment","44","even","119.73247450000008","972.0","1588.0","720.0","720.0","74304.26219999981","NA","NA","4374.676299999919","119732.30999999987","119732.44979999981","NA","14939.962899999955","48771.884599999794","NA","4374.847699999918","129251.37039999981","119719.98110000003","NA","121236.11560000018","121241.55549999978","17331.34710000013","127341.08590000005","76467.40910000016","NA","NA","77398.57940000002","119719.96129999979","129251.34260000005","127348.75749999992","119719.90580000011","122340.79999999994","122241.74459999995","77398.7702999998","119719.22189999986","122241.78050000001","122276.07209999996","14940.057299999808","Attentional Spatial Bias - DEMO","0","0","0","3","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1920","-308","308","-308","308","0","0","0","0"
"8","5000","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","3","3","0","0","0","NA","0","3","3","NA","3","3","0","3","0","0","NA","0","3","3","3","3","3","3","0","3","3","3","0","383.780338873997","Mon Jul  6 20:33:59 2026","1000","The main experiment item","False","V6_02_AttentionalSpatialBias_fixed.osexp","C:\Users\plcm\Downloads","30.33499999990454","006.png","974.2464","475.794","False","mono","False","18","no","white","no","yes","RTL","974.2464","475.794","1080","0","006.png","007.png","3","psycho","Arabic","3","3","C:\Users\plcm\Downloads\subject-44.csv","204","psycho","yes","131940.96330000003","Neonatal Nightingale","4.1.14","2","2","no_prime_trial_4","4","RTL","","0","2","space","2","NA","NA","2","1556.297199999768","2162.5251000000426","NA","NA","1556.297199999768","2","psycho","2, 4, 1, 2, 4, 3, 5, 6, 6, 6, 2, 6, 5, 3, 4, 6, 4, 6, 4, 2, 3, 1, 5, 4, 1, 6, 5, 4, 1, 3, 5, 2, 3, 5, 1, 1, 2, 5, 2, 1, 3, 1, 6, 2, 3, 5, 4, 3","False","1024","2","48000","-16","experiment","44","even","129.3958035999999","1013.0","1547.0","566.0","874.0","74304.26219999981","NA","NA","4374.676299999919","129395.70700000013","129395.77599999984","NA","14939.962899999955","48771.884599999794","NA","4374.847699999918","138539.84979999997","129384.82829999976","NA","130897.39800000007","130902.93939999992","17331.34710000013","136974.54030000017","76467.40910000016","NA","NA","77398.57940000002","129384.80889999983","138539.8194999998","136982.5301000001","129384.76579999996","131974.39720000012","131903.0235","77398.7702999998","129384.42579999991","131903.05959999977","131940.9096999998","14940.057299999808","Attentional Spatial Bias - DEMO","0","0","0","4","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1920","-267","267","-267","267","-154","154","-154","154"
"8","5000","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","4","4","0","0","0","NA","0","4","4","NA","4","4","0","4","0","0","NA","0","4","4","4","4","4","4","0","4","4","4","0","370.67723991289233","Mon Jul  6 20:33:59 2026","1000","The main experiment item","False","V6_02_AttentionalSpatialBias_fixed.osexp","C:\Users\plcm\Downloads","-1","none","-1","-1","False","mono","False","18","no","white","no","yes","RTL","935.4431999999999","527.526","1080","0","008.png","009.png","3","psycho","Arabic","4","4","C:\Users\plcm\Downloads\subject-44.csv","204","psycho","yes","141226.22899999988","Neonatal Nightingale","4.1.14","4","4","no_prime_trial_5","5","RTL","","0","0","space","0","NA","NA","0","2696.8271999999124","2162.5251000000426","NA","NA","2696.8271999999124","2","psycho","2, 4, 1, 2, 4, 3, 5, 6, 6, 6, 2, 6, 5, 3, 4, 6, 4, 6, 4, 2, 3, 1, 5, 4, 1, 6, 5, 4, 1, 3, 5, 2, 3, 5, 1, 1, 2, 5, 2, 1, 3, 1, 6, 2, 3, 5, 4, 3","False","1024","2","48000","-16","experiment","44","even","138.67594989999998","1280.0","1280.0","412.0","1028.0","74304.26219999981","NA","NA","4374.676299999919","138675.78379999986","138675.9173999999","NA","14939.962899999955","48771.884599999794","NA","4374.847699999918","153939.4953000001","138664.6409","NA","140177.61539999992","140183.33500000017","17331.34710000013","151233.698","76467.40910000016","NA","NA","77398.57940000002","138664.61639999988","153939.46370000002","151241.99020000015","138664.54870000007","146233.31030000007","141183.9120999998","77398.7702999998","138663.77199999988","141183.95009999996","141226.17979999995","14940.057299999808","Attentional Spatial Bias - DEMO","0","0","0","5","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1920","0","0","0","0","-308","308","-308","308"
"8","5000","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","5","5","0","0","0","NA","0","5","5","NA","5","5","0","5","0","0","NA","0","5","5","5","5","5","5","0","5","5","5","0","388.2637404816474","Mon Jul  6 20:33:59 2026","1000","The main experiment item","False","V6_02_AttentionalSpatialBias_fixed.osexp","C:\Users\plcm\Downloads","32.230500000412576","010.png","969.0816","502.74","False","mono","False","18","no","white","no","yes","RTL","969.0816","502.74","1080","0","010.png","011.png","3","psycho","Arabic","5","5","C:\Users\plcm\Downloads\subject-44.csv","204","psycho","yes","156627.06339999978","Neonatal Nightingale","4.1.14","3","3","no_prime_trial_6","6","RTL","","0","2","space","2","NA","NA","2","1307.28900000031","2162.5251000000426","NA","NA","1307.28900000031","2","psycho","2, 4, 1, 2, 4, 3, 5, 6, 6, 6, 2, 6, 5, 3, 4, 6, 4, 6, 4, 2, 3, 1, 5, 4, 1, 6, 5, 4, 1, 3, 5, 2, 3, 5, 1, 1, 2, 5, 2, 1, 3, 1, 6, 2, 3, 5, 4, 3","False","1024","2","48000","-16","experiment","44","even","154.08576989999983","1126.0","1434.0","453.0","987.0","74304.26219999981","NA","NA","4374.676299999919","154085.59530000002","154085.73990000013","NA","14939.962899999955","48771.884599999794","NA","4374.847699999918","162979.24280000007","154072.59829999975","NA","155589.72850000008","155595.3202999999","17331.34710000013","161663.40369999988","76467.40910000016","NA","NA","77398.57940000002","154072.56860000006","162979.21820000012","161671.46349999984","154072.50329999987","156662.69169999988","156595.5478000001","77398.7702999998","154072.24459999998","156595.58789999984","156626.99440000005","14940.057299999808","Attentional Spatial Bias - DEMO","0","0","0","6","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1920","-154","154","-154","154","-267","267","-267","267"
"8","5000","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","6","6","0","0","0","NA","0","6","6","NA","6","6","0","6","0","0","NA","0","6","6","6","6","6","6","0","6","6","6","0","548.7354872221771","Mon Jul  6 20:33:59 2026","1000","The main experiment item","False","V6_02_AttentionalSpatialBias_fixed.osexp","C:\Users\plcm\Downloads","2194.749400000088","012.png","937.1328000000001","960.0876000000001","False","mono","False","18","no","white","no","yes","RTL","937.1328000000001","960.0876000000001","1080","0","012.png","013.png","3","psycho","Arabic","6","6","C:\Users\plcm\Downloads\subject-44.csv","204","psycho","yes","165660.5491999999","Neonatal Nightingale","4.1.14","5","5","no_prime_trial_7","7","RTL","","0","1","space","1","NA","NA","1","2796.6705999997503","2162.5251000000426","NA","NA","2796.6705999997503","2","psycho","2, 4, 1, 2, 4, 3, 5, 6, 6, 6, 2, 6, 5, 3, 4, 6, 4, 6, 4, 2, 3, 1, 5, 4, 1, 6, 5, 4, 1, 3, 5, 2, 3, 5, 1, 1, 2, 5, 2, 1, 3, 1, 6, 2, 3, 5, 4, 3","False","1024","2","48000","-16","experiment","44","even","163.11938809999992","1126.0","1434.0","987.0","453.0","74304.26219999981","NA","NA","4374.676299999919","163119.24910000016","163119.35730000003","NA","14939.962899999955","48771.884599999794","NA","4374.847699999918","175667.4745","163107.19629999995","NA","164622.18119999988","164627.28849999985","17331.34710000013","172861.72570000007","76467.40910000016","NA","NA","77398.57940000002","163107.1738999999","175667.44949999976","172870.06250000012","163107.10680000013","167861.15059999976","165627.65309999985","77398.7702999998","163106.39119999995","165627.6922000002","165660.5109000002","14940.057299999808","Attentional Spatial Bias - DEMO","0","0","0","7","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1920","-154","154","-154","154","267","-267","267","-267"
"8","5000","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","7","7","0","0","0","NA","0","7","7","NA","7","7","0","7","0","0","NA","0","7","7","7","7","7","7","0","7","7","7","0","396.8213022122679","Mon Jul  6 20:33:59 2026","1000","The main experiment item","False","V6_02_AttentionalSpatialBias_fixed.osexp","C:\Users\plcm\Downloads","-1","none","-1","-1","False","mono","False","18","no","white","no","yes","RTL","910.9248","517.5792","1080","0","014.png","015.png","3","psycho","Arabic","7","7","C:\Users\plcm\Downloads\subject-44.csv","204","psycho","yes","178351.3259000001","Neonatal Nightingale","4.1.14","6","6","no_prime_trial_8","8","RTL","","0","1","space","1","NA","NA","1","2962.013299999875","2162.5251000000426","NA","NA","2962.013299999875","2","psycho","2, 4, 1, 2, 4, 3, 5, 6, 6, 6, 2, 6, 5, 3, 4, 6, 4, 6, 4, 2, 3, 1, 5, 4, 1, 6, 5, 4, 1, 3, 5, 2, 3, 5, 1, 1, 2, 5, 2, 1, 3, 1, 6, 2, 3, 5, 4, 3","False","1024","2","48000","-16","experiment","44","even","175.81615580000016","1013.0","1547.0","874.0","566.0","74304.26219999981","NA","NA","4374.676299999919","175816.05360000004","175816.1344","NA","14939.962899999955","48771.884599999794","NA","4374.847699999918","191331.4891","175804.48200000002","NA","177319.2174999999","177325.16080000004","17331.34710000013","188360.64299999998","76467.40910000016","NA","NA","77398.57940000002","175804.46170000004","191331.45239999978","188368.82220000005","175804.40850000014","183360.3938000001","178325.34170000008","77398.7702999998","175803.8019999999","178325.37760000012","178351.2867999998","14940.057299999808","Attentional Spatial Bias - DEMO","0","0","0","8","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1920","-267","267","-267","267","154","-154","154","-154"
"8","5000","undefined","undefined","undefined","undefined","#1a1a1a","1","psycho","False","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","8","8","0","0","0","NA","0","8","8","NA","8","8","0","8","0","0","NA","0","8","8","8","8","8","8","0","8","8","8","0","375.73410680916373","Mon Jul  6 20:33:59 2026","1000","The main experiment item","False","V6_02_AttentionalSpatialBias_fixed.osexp","C:\Users\plcm\Downloads","252.35089999978663","000.png","923.2704","844.5384","False","mono","False","18","no","white","no","yes","RTL","923.2704","844.5384","1080","1","000.png","001.png","3","psycho","Arabic","8","8","C:\Users\plcm\Downloads\subject-44.csv","204","psycho","yes","204886.6938000001","Neonatal Nightingale","4.1.14","6","6","prime_2","9","RTL","خرج طائر رمادي كبير من البيضة الأخيرة. بدا مختلفًا عن الآخرين. ضحك صغار البط ووصفوه بأنه قبيح. حزينًا ووحيدًا، هرب من المزرعة.","0","2","space","2","NA","NA","2","1641.4113000000652","2162.5251000000426","NA","NA","1641.4113000000652","2","psycho","2, 4, 1, 2, 4, 3, 5, 6, 6, 6, 2, 6, 5, 3, 4, 6, 4, 6, 4, 2, 3, 1, 5, 4, 1, 6, 5, 4, 1, 3, 5, 2, 3, 5, 1, 1, 2, 5, 2, 1, 3, 1, 6, 2, 3, 5, 4, 3","True","1024","2","48000","-16","experiment","44","even","202.35632870000018","1013.0","1547.0","874.0","566.0","74304.26219999981","NA","NA","4374.676299999919","202356.2597","202356.31160000002","NA","14939.962899999955","48771.884599999794","NA","4374.847699999918","211795.41590000008","202347.11930000002","NA","203858.21099999975","203863.66550000003","17331.34710000013","210145.35269999987","76467.40910000016","NA","NA","77398.57940000002","191463.23919999987","211795.38730000012","210153.3132999998","191463.1902000001","205145.25289999985","204863.94519999975","77398.7702999998","191462.64789999987","204863.98379999993","204886.6449000002","14940.057299999808","Attentional Spatial Bias - DEMO","0","0","0","9","سنقوم الآن بمعايرة جهاز تتبع العين.<br><br>يرجى تتبع النقطة المتحركة بعينيك وإبقاء رأسك ثابتًا.<br><br>يرجى الانتظار.","شكرًا على مشاركتك!<br><br>انتهت التجربة الآن.<br><br>يرجى الاتصال بالباحث.","في هذه التجربة، ستقرأ قصة قصيرة معروضة على الشاشة.<br><br>يرجى قراءة كل سطر بعناية، حيث سيُطرح عليك بعض الأسئلة حول القصة في نهاية التجربة.<br><br>بعد كل فقرة، سترى صورتين. انظر إلى كلتا الصورتين واحسب العدد الإجمالي للدوائر الموجودة في الصورتين.<br><br>في الشاشة التالية، سترى أمثلة على دائرة صحيحة وشكل غير صحيح. احسب فقط الأشكال التي تتطابق مع مثال الدائرة الصحيحة.<br><br>اضغط على أي مفتاح للبدء.","أدخل عدد الدوائر (اضغط على 0-3)","مرحبًا! اضغط على أي مفتاح للمتابعة.","Arabic","1920","-267","267","-267","267","154","-154","154","-154"
