CNT	TIME	TIME_TICK	FPOGX	FPOGY	FPOGS	FPOGD	FPOGID	FPOGV	LPOGX	LPOGY	LPOGV	RPOGX	RPOGY	RPOGV	BPOGX	BPOGY	BPOGV	LPCX	LPCY	LPD	LPS	LPV	RPCX	RPCY	RPD	RPS	RPV	LEYEX	LEYEY	LEYEZ	LPUPILD	LPUPILV	REYEX	REYEY	REYEZ	RPUPILD	RPUPILV	CX	CY	CS	USER
673471	4522.27490	11070258707104	0.52689	0.44650	4522.24854	0.02637	6968	1	0.58367	0.31378	1	0.53269	0.43785	1	0.55818	0.37582	1	0.24914	0.28769	15.12027	0.96906	1	0.50484	0.26876	13.42043	0.95488	1	-0.06301	0.04083	0.65192	0.00345	1	0.00126	0.04421	0.64631	0.00342	1	1.21953	0.40417	0	
673472	4522.28174	11070258774259	0.53212	0.43675	4522.24854	0.03320	6968	1	0.58336	0.32995	1	0.53320	0.44612	1	0.55828	0.38803	1	0.24975	0.28759	14.80336	0.95488	1	0.50546	0.26867	13.30501	0.94737	1	-0.06384	0.04155	0.66262	0.00363	1	0.00134	0.04544	0.66430	0.00333	1	1.21953	0.40417	0	
673473	4522.28857	11070258841084	0.54089	0.42035	4522.24854	0.04004	6968	1	0.59873	0.31932	1	0.58831	0.32460	1	0.59352	0.32196	1	0.24977	0.28750	14.84882	0.94737	1	0.50541	0.26856	13.09155	0.95404	1	-0.06384	0.04155	0.66262	0.00354	1	0.00134	0.04544	0.66430	0.00365	1	1.21953	0.40417	0	
673474	4522.29492	11070258906966	0.54982	0.42215	4522.24854	0.04639	6968	1	0.64323	0.57799	1	0.58149	0.29145	1	0.61236	0.43472	1	0.24975	0.28790	14.68281	0.95404	1	0.50539	0.26864	13.21167	0.96072	1	-0.06384	0.04155	0.66262	0.00371	1	0.00134	0.04544	0.66430	0.00373	1	1.21953	0.40417	0	
673475	4522.30176	11070258975036	0.55679	0.42276	4522.24854	0.05322	6968	1	0.64377	0.57211	1	0.58131	0.28322	1	0.61254	0.42766	1	0.24950	0.28853	14.71666	0.96072	1	0.50540	0.26953	14.42466	0.96739	1	-0.06381	0.04126	0.66121	0.00360	1	0.00134	0.04500	0.66077	0.00349	1	1.21953	0.40417	0	
673476	4522.30859	11070259042136	0.55987	0.41790	4522.24854	0.06006	6968	1	0.55268	0.25144	1	0.62253	0.49680	1	0.58760	0.37412	1	0.24933	0.28854	14.81014	0.96739	1	0.50544	0.27005	14.50590	0.96739	1	-0.06381	0.04126	0.66121	0.00354	1	0.00134	0.04500	0.66077	0.00350	1	1.21953	0.40417	0	
673477	4522.31543	11070259108751	0.56167	0.41335	4522.24854	0.06689	6968	1	0.55821	0.27402	1	0.60107	0.46171	1	0.57964	0.36786	1	0.24931	0.28862	14.91373	0.96739	1	0.50515	0.26988	13.85567	0.96739	1	-0.06381	0.04126	0.66121	0.00353	1	0.00134	0.04500	0.66077	0.00348	1	1.21953	0.40417	0	
673478	4522.32178	11070259174405	0.56317	0.40956	4522.24854	0.07324	6968	1	0.55821	0.27402	1	0.60107	0.46171	1	0.57964	0.36786	1	0.24908	0.28892	15.39167	0.96739	1	0.50495	0.26968	13.97444	0.96739	1	-0.06381	0.04116	0.66121	0.00358	1	0.00134	0.04500	0.66077	0.00368	1	1.21953	0.40417	0	
673479	4522.32861	11070259241469	0.56214	0.39676	4522.24854	0.08008	6968	1	0.51543	0.19524	1	0.58419	0.29101	1	0.54981	0.24312	1	0.24902	0.28899	15.44316	0.96739	1	0.50498	0.26966	13.73736	0.96739	1	-0.06381	0.04116	0.66121	0.00365	1	0.00134	0.04500	0.66077	0.00380	1	1.21953	0.40417	0	
673480	4522.33545	11070259310056	0.56315	0.39099	4522.24854	0.08691	6968	1	0.59937	0.28590	1	0.55321	0.34622	1	0.57629	0.31606	1	0.24912	0.28915	15.02127	0.96739	1	0.50475	0.27000	14.13738	0.96739	1	-0.06381	0.04116	0.66121	0.00368	1	0.00134	0.04500	0.66077	0.00379	1	1.21953	0.40417	0	
673481	4522.34229	11070259376738	0.57904	0.36193	4522.24854	0.08691	6968	0	0.59962	0.27699	1	0.55316	0.34512	1	0.57639	0.31105	1	0.24917	0.28913	14.93795	0.97500	1	0.50486	0.27014	14.79591	0.96833	1	-0.06528	0.04191	0.67485	0.00365	1	0.00126	0.04399	0.64591	0.00366	1	1.21953	0.40417	0	
673482	4522.34863	11070259442059	0.58880	0.40424	4522.24854	0.08691	6968	0	0.64340	0.38329	1	0.55371	0.50981	1	0.59856	0.44655	1	0.24891	0.28947	15.21917	0.97593	1	0.50479	0.27041	15.18396	0.96926	1	-0.06528	0.04191	0.67485	0.00362	1	0.00126	0.04399	0.64591	0.00345	1	1.21953	0.40417	0	
673483	4522.35547	11070259510742	0.58417	0.39611	4522.24854	0.08691	6968	0	0.57367	0.28562	1	0.57619	0.47408	1	0.57493	0.37985	1	0.24883	0.28935	15.16558	0.97687	1	0.50479	0.26982	14.32415	0.97020	1	-0.06528	0.04191	0.67485	0.00359	1	0.00126	0.04399	0.64591	0.00332	1	1.21953	0.40417	0	
673484	4522.36230	11070259578132	0.58183	0.39092	4522.34229	0.02002	6969	1	0.57368	0.28453	1	0.57596	0.46620	1	0.57482	0.37537	1	0.24890	0.28910	15.04501	0.97781	1	0.50459	0.26963	13.41170	0.97781	1	-0.06605	0.04246	0.68286	0.00374	1	0.00122	0.04441	0.65144	0.00345	1	1.21953	0.40417	0	
673485	4522.36865	11070259644862	0.58541	0.41552	4522.34229	0.02637	6969	1	0.64731	0.55454	1	0.55214	0.47322	1	0.59972	0.51388	1	0.24891	0.28879	15.05129	0.97781	1	0.50460	0.26964	13.40363	0.98448	1	-0.06605	0.04246	0.68286	0.00359	1	0.00122	0.04441	0.65144	0.00344	1	1.21953	0.40417	0	
673486	4522.37549	11070259712059	0.58001	0.41185	4522.34229	0.03320	6969	1	0.56132	0.34791	1	0.54468	0.43912	1	0.55300	0.39352	1	0.24888	0.28880	15.00903	0.98448	1	0.50464	0.26968	13.47375	0.99115	1	-0.06605	0.04246	0.68286	0.00359	1	0.00122	0.04441	0.65144	0.00344	1	1.21953	0.40417	0	
673487	4522.38232	11070259778348	0.57616	0.40871	4522.34229	0.04004	6969	1	0.56136	0.34065	1	0.54468	0.43912	1	0.55302	0.38989	1	0.24899	0.28842	14.72661	0.99115	1	0.50471	0.26873	13.21491	0.99115	1	-0.06528	0.04201	0.67485	0.00352	1	0.00126	0.04421	0.64631	0.00368	1	1.21953	0.40417	0	
673488	4522.38916	11070259845825	0.57570	0.40581	4522.34229	0.04688	6969	1	0.58090	0.27585	1	0.56421	0.49518	1	0.57255	0.38552	1	0.24898	0.28838	14.92531	0.99115	1	0.50470	0.26889	13.53467	0.98448	1	-0.06528	0.04201	0.67485	0.00355	1	0.00126	0.04421	0.64631	0.00338	1	1.21953	0.40417	0	
673489	4522.39551	11070259912872	0.57435	0.40168	4522.34229	0.05322	6969	1	0.57209	0.31988	1	0.55489	0.41734	1	0.56349	0.36861	1	0.24894	0.28836	14.93903	0.98448	1	0.50477	0.26866	13.68144	0.97781	1	-0.06528	0.04201	0.67485	0.00358	1	0.00126	0.04421	0.64631	0.00325	1	1.21953	0.40417	0	
673490	4522.40234	11070259980425	0.57327	0.39911	4522.34229	0.06006	6969	1	0.57200	0.32733	1	0.55521	0.42462	1	0.56361	0.37597	1	0.24899	0.28854	15.16972	0.97781	1	0.50475	0.26870	14.17143	0.97113	1	-0.06528	0.04211	0.67485	0.00366	1	0.00126	0.04421	0.64631	0.00334	1	1.21953	0.40417	0	
673491	4522.40918	11070260046779	0.57651	0.40884	4522.34229	0.06689	6969	1	0.65685	0.60152	1	0.56096	0.41070	1	0.60891	0.50611	1	0.24883	0.28841	14.93451	0.97113	1	0.50482	0.26867	14.27032	0.97113	1	-0.06528	0.04211	0.67485	0.00368	1	0.00126	0.04421	0.64631	0.00339	1	1.21953	0.40417	0	
673492	4522.41602	11070260114379	0.57710	0.40433	4522.34229	0.07373	6969	1	0.60087	0.32046	1	0.56621	0.38913	1	0.58354	0.35480	1	0.24897	0.28810	14.84105	0.97113	1	0.50484	0.26862	14.21005	0.97113	1	-0.06528	0.04211	0.67485	0.00385	1	0.00126	0.04421	0.64631	0.00339	1	1.21953	0.40417	0	
673493	4522.42236	11070260180834	0.57758	0.40023	4522.34229	0.08008	6969	1	0.60087	0.32046	1	0.56596	0.38163	1	0.58341	0.35104	1	0.24893	0.28835	15.03249	0.97113	1	0.50484	0.26868	14.31932	0.97781	1	-0.06528	0.04211	0.67485	0.00370	1	0.00134	0.04544	0.66430	0.00336	1	1.21953	0.40417	0	
673494	4522.42920	11070260247720	0.57837	0.39800	4522.34229	0.08691	6969	1	0.58445	0.26941	1	0.59273	0.46847	1	0.58859	0.36894	1	0.24896	0.28827	15.00223	0.97781	1	0.50509	0.26920	14.54808	0.98448	1	-0.06528	0.04211	0.67485	0.00371	1	0.00134	0.04544	0.66430	0.00344	1	1.21953	0.40417	0	
673495	4522.43604	11070260314560	0.57906	0.39132	4522.34229	0.09375	6969	1	0.60227	0.25569	1	0.57519	0.34012	1	0.58873	0.29790	1	0.24900	0.28838	14.95134	0.98448	1	0.50501	0.26882	13.73297	0.99115	1	-0.06528	0.04211	0.67485	0.00369	1	0.00134	0.04544	0.66430	0.00345	1	1.21953	0.40417	0	
673496	4522.44238	11070260381565	0.57967	0.38524	4522.34229	0.10010	6969	1	0.60249	0.24780	1	0.57519	0.34012	1	0.58884	0.29396	1	0.24900	0.28887	14.94195	0.99115	1	0.50495	0.26905	13.36445	0.99115	1	-0.06528	0.04201	0.67485	0.00350	1	0.00126	0.04406	0.64632	0.00344	1	1.21953	0.40417	0	
673497	4522.44922	11070260450329	0.57749	0.38312	4522.34229	0.10693	6969	1	0.52831	0.36046	1	0.55678	0.33805	1	0.54254	0.34926	1	0.24844	0.28929	15.02187	0.99115	1	0.50462	0.26945	13.19894	0.98448	1	-0.06528	0.04201	0.67485	0.00359	1	0.00126	0.04406	0.64632	0.00354	1	1.21953	0.40417	0	
673498	4522.45605	11070260516018	0.57731	0.37932	4522.34229	0.11377	6969	1	0.51227	0.36042	1	0.63638	0.26903	1	0.57432	0.31472	1	0.24851	0.28943	14.87353	0.98448	1	0.50478	0.26968	13.02053	0.97781	1	-0.06528	0.04201	0.67485	0.00356	1	0.00126	0.04406	0.64632	0.00364	1	1.21953	0.40417	0	
673499	4522.46240	11070260582413	0.57716	0.37719	4522.34229	0.12012	6969	1	0.51289	0.38305	1	0.63600	0.29464	1	0.57444	0.33885	1	0.24789	0.29027	15.44657	0.96343	1	0.50364	0.27127	13.71024	0.95676	1	-0.06149	0.03932	0.63477	0.00339	1	0.00105	0.04304	0.63408	0.00310	1	1.21953	0.40417	0	
673500	4522.46924	11070260649775	0.57457	0.38119	4522.34229	0.12695	6969	1	0.51522	0.43301	1	0.53563	0.48110	1	0.52542	0.45705	1	0.24806	0.29058	15.82079	0.94239	1	0.50365	0.27107	13.87869	0.94239	1	-0.06149	0.03932	0.63477	0.00325	1	0.00105	0.04304	0.63408	0.00330	1	1.21953	0.40417	0	
673501	4522.47607	11070260717159	0.57232	0.38778	4522.34229	0.13379	6969	1	0.51380	0.46047	1	0.54061	0.57875	1	0.52721	0.51961	1	0.24809	0.29053	14.91752	0.92802	1	0.50394	0.27150	13.14089	0.92802	1	-0.06149	0.03932	0.63477	0.00330	1	0.00105	0.04304	0.63408	0.00320	1	1.21953	0.40417	0	
673502	4522.48291	11070260784000	0.57026	0.39380	4522.34229	0.14062	6969	1	0.51402	0.46833	1	0.54019	0.57233	1	0.52711	0.52033	1	0.24829	0.29050	15.22180	0.92041	1	0.50404	0.27127	13.32623	0.93459	1	-0.06358	0.04074	0.65679	0.00328	1	0.00121	0.04583	0.67450	0.00317	1	1.21953	0.40417	0	
673503	4522.48926	11070260849419	0.56833	0.39894	4522.34229	0.14697	6969	1	0.52541	0.50158	1	0.52614	0.52251	1	0.52577	0.51205	1	0.24833	0.29039	15.23826	0.94135	1	0.50435	0.27135	13.56439	0.95553	1	-0.06358	0.04074	0.65679	0.00333	1	0.00121	0.04583	0.67450	0.00324	1	1.21953	0.40417	0	
673504	4522.49609	11070260918120	0.56616	0.40138	4522.34229	0.15381	6969	1	0.53348	0.45298	1	0.49918	0.46170	1	0.51633	0.45734	1	0.24837	0.29000	15.48202	0.96229	1	0.50400	0.27112	13.31340	0.97647	1	-0.06358	0.04074	0.65679	0.00314	1	0.00121	0.04583	0.67450	0.00318	1	1.21953	0.40417	0	
673505	4522.50293	11070260984724	0.56417	0.40333	4522.34229	0.16064	6969	1	0.53330	0.43874	1	0.49918	0.46170	1	0.51624	0.45022	1	0.24835	0.28967	15.55295	0.97647	1	0.50449	0.27089	13.55752	0.97647	1	-0.06184	0.03980	0.63931	0.00322	1	0.00126	0.04399	0.64591	0.00331	1	1.21953	0.40417	0	
673506	4522.50977	11070261051464	0.56295	0.40626	4522.34229	0.16748	6969	1	0.53195	0.44267	1	0.53310	0.51639	1	0.53253	0.47953	1	0.24842	0.28934	15.36742	0.96971	1	0.50454	0.27048	13.41125	0.95553	1	-0.06184	0.03980	0.63931	0.00333	1	0.00126	0.04399	0.64591	0.00306	1	1.21953	0.40417	0	
673507	4522.51611	11070261118461	0.54092	0.43763	4522.34229	0.16748	6969	0	0.51756	0.50754	1	0.56300	0.60984	1	0.54028	0.55869	1	0.24836	0.28944	15.27295	0.94877	1	0.50462	0.27061	13.39753	0.93459	1	-0.06184	0.03980	0.63931	0.00325	1	0.00126	0.04399	0.64591	0.00311	1	1.21953	0.40417	0	
673508	4522.52295	11070261185773	0.54088	0.50652	4522.34229	0.16748	6969	0	0.51808	0.52767	1	0.56362	0.62314	1	0.54085	0.57540	1	0.24842	0.28873	15.05636	0.92783	1	0.50472	0.27007	13.15230	0.92032	1	-0.06185	0.04006	0.64048	0.00330	1	0.00134	0.04534	0.66431	0.00334	1	1.21953	0.40417	0	
673509	4522.52979	11070261253464	0.53584	0.50389	4522.34229	0.16748	6969	0	0.48018	0.43264	1	0.57130	0.56460	1	0.52574	0.49862	1	0.24848	0.28835	15.23996	0.92032	1	0.50479	0.27008	13.24183	0.92699	1	-0.06185	0.04006	0.64048	0.00332	1	0.00134	0.04534	0.66431	0.00319	1	1.21953	0.40417	0	
673510	4522.53564	11070261314959	0.53821	0.55100	4522.34229	0.16748	6969	0	0.52829	0.55282	1	0.56778	0.60512	1	0.54804	0.57897	1	0.24847	0.28823	15.07524	0.92699	1	0.50479	0.26989	13.49732	0.93367	1	-0.06185	0.04006	0.64048	0.00331	1	0.00134	0.04534	0.66431	0.00305	1	1.21953	0.40417	0	
673511	4522.54248	11070261383252	0.54296	0.56010	4522.34229	0.16748	6969	0	0.52818	0.54659	1	0.56723	0.59183	1	0.54771	0.56921	1	0.24858	0.28818	15.06260	0.93367	1	0.50494	0.26968	13.31665	0.94784	1	-0.06185	0.04016	0.64048	0.00333	1	0.00143	0.04650	0.67904	0.00319	1	1.21953	0.40417	0	
673512	4522.54932	11070261451728	0.53004	0.53073	4522.34229	0.16748	6969	0	0.48764	0.46691	1	0.52078	0.47703	1	0.50421	0.47197	1	0.24864	0.28782	15.36129	0.94784	1	0.50471	0.26919	13.10870	0.95535	1	-0.06185	0.04016	0.64048	0.00321	1	0.00143	0.04650	0.67904	0.00319	1	1.21953	0.40417	0	
673513	4522.55615	11070261516116	0.52728	0.52118	4522.53564	0.02051	6970	1	0.48107	0.44115	1	0.55694	0.54396	1	0.51900	0.49255	1	0.24864	0.28782	15.32070	0.95535	1	0.50493	0.26950	13.44237	0.96286	1	-0.06185	0.04016	0.64048	0.00321	1	0.00143	0.04650	0.67904	0.00321	1	1.21953	0.40417	0	
673514	4522.56299	11070261584854	0.52555	0.51396	4522.53564	0.02734	6970	1	0.48066	0.43346	1	0.55659	0.53664	1	0.51862	0.48505	1	0.24853	0.28732	15.11296	0.96286	1	0.50499	0.26924	13.52669	0.97036	1	-0.06185	0.04025	0.64048	0.00334	1	0.00143	0.04650	0.67904	0.00334	1	1.21953	0.40417	0	
673515	4522.56982	11070261652100	0.52394	0.49844	4522.53564	0.03418	6970	1	0.49814	0.37954	1	0.53366	0.46214	1	0.51590	0.42084	1	0.24860	0.28771	15.49390	0.97036	1	0.50479	0.26888	13.04388	0.97036	1	-0.06185	0.04025	0.64048	0.00330	1	0.00143	0.04650	0.67904	0.00335	1	1.21953	0.40417	0	
673516	4522.57617	11070261717928	0.51804	0.49361	4522.53564	0.04053	6970	1	0.47309	0.49016	1	0.49216	0.43920	1	0.48263	0.46468	1	0.24852	0.28761	15.28405	0.97036	1	0.50477	0.26899	13.17397	0.97036	1	-0.06185	0.04025	0.64048	0.00326	1	0.00143	0.04650	0.67904	0.00334	1	1.21953	0.40417	0	
673517	4522.58301	11070261788077	0.51367	0.49077	4522.53564	0.04736	6970	1	0.47345	0.49595	1	0.49278	0.44581	1	0.48311	0.47088	1	0.24841	0.28767	15.11650	0.96431	1	0.50473	0.26928	13.23250	0.96431	1	-0.05931	0.03852	0.61369	0.00322	1	0.00143	0.04650	0.67904	0.00319	1	1.21953	0.40417	0	
673518	4522.58984	11070261852681	0.51709	0.49140	4522.53564	0.05420	6970	1	0.55142	0.46628	1	0.53737	0.52649	1	0.54440	0.49639	1	0.24833	0.28798	14.93055	0.95826	1	0.50470	0.26932	13.26898	0.95826	1	-0.05931	0.03852	0.61369	0.00339	1	0.00143	0.04650	0.67904	0.00318	1	1.21953	0.40417	0	
673519	4522.59619	11070261919441	0.52014	0.49542	4522.53564	0.06055	6970	1	0.52872	0.50667	1	0.56646	0.55654	1	0.54759	0.53160	1	0.24837	0.28803	15.33274	0.95221	1	0.50474	0.26961	12.92090	0.95221	1	-0.05931	0.03852	0.61369	0.00340	1	0.00143	0.04650	0.67904	0.00331	1	1.21953	0.40417	0	
673520	4522.60303	11070261987100	0.52261	0.49778	4522.53564	0.06738	6970	1	0.52849	0.49290	1	0.56619	0.54987	1	0.54734	0.52139	1	0.24833	0.28834	15.52507	0.96658	1	0.50483	0.27018	13.42374	0.95907	1	-0.06605	0.04276	0.68286	0.00328	1	0.00134	0.04534	0.66431	0.00314	1	1.21953	0.40417	0	
673521	4522.60986	11070262057187	0.52308	0.49479	4522.53564	0.07422	6970	1	0.50408	0.43071	1	0.55240	0.49311	1	0.52824	0.46191	1	0.24829	0.28859	15.43024	0.97950	1	0.50462	0.27037	13.44800	0.97199	1	-0.06605	0.04276	0.68286	0.00321	1	0.00134	0.04534	0.66431	0.00311	1	1.21953	0.40417	0	
673522	4522.61670	11070262124097	0.52450	0.49307	4522.53564	0.08105	6970	1	0.51291	0.40222	1	0.57026	0.54270	1	0.54158	0.47246	1	0.24827	0.28843	14.82711	0.99241	1	0.50469	0.27054	13.59757	0.98491	1	-0.06605	0.04276	0.68286	0.00358	1	0.00134	0.04534	0.66431	0.00316	1	1.21953	0.40417	0	
