"BLOCK_SIZE","DEADLINE_MS","NUM_BLOCKS","acc","accuracy","average_response_time","avg_rt","background","block_index","canvas_backend","central_fixation","clock_backend","color_backend","coordinates","correct","correct_Circle","correct_response_prompt","count_Circle","count_calibration_note","count_epilogue","count_experiment","count_fixation","count_fixation_cross_inline_script","count_goodbye","count_init_experiment","count_instructions","count_iti","count_language_selection","count_log_trial","count_new_1_pygaze_log","count_new_1_sketchpad","count_new_2_pygaze_log","count_new_advanced_delay","count_new_pygaze_init","count_new_pygaze_log","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_position_randomization_inline_script","count_prime_display","count_record_response","count_response_prompt","count_set_prime","count_stimulus_display","count_stimulus_positions_inline_script","count_trial_loop","count_trial_sequence","count_trigger_fixation","count_trigger_stimulus","count_welcome","d","datetime","delay_new_advanced_delay","description","disable_garbage_collection","experiment_file","experiment_path","first_fix_rt","first_fix_side","first_fix_x","first_fix_y","fixation_found","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","group","gx","gy","height","idx","img_left","img_right","key","keyboard_backend","lang","live_row","live_row_trial_loop","logfile","margin","mouse_backend","mouse_simulation","onset","opensesame_codename","opensesame_version","pos","position","prime_condition","prime_index","prime_lang","prime_text","repeat_cycle","response","response_Circle","response_count","response_new_1_sketchpad","response_new_sketchpad","response_response_prompt","response_time","response_time_Circle","response_time_new_1_sketchpad","response_time_new_sketchpad","response_time_response_prompt","round_decimals","sampler_backend","seq","show_prime","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","t0","target_x_left","target_x_right","target_y_left","target_y_right","time_Circle","time_calibration_note","time_epilogue","time_experiment","time_fixation","time_fixation_cross_inline_script","time_goodbye","time_init_experiment","time_instructions","time_iti","time_language_selection","time_log_trial","time_new_1_pygaze_log","time_new_1_sketchpad","time_new_2_pygaze_log","time_new_advanced_delay","time_new_pygaze_init","time_new_pygaze_log","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_position_randomization_inline_script","time_prime_display","time_record_response","time_response_prompt","time_set_prime","time_stimulus_display","time_stimulus_positions_inline_script","time_trial_loop","time_trial_sequence","time_trigger_fixation","time_trigger_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","trial_nr","txt_calibration","txt_goodbye","txt_instructions","txt_response_prompt","txt_welcome","ui_language","width","xL","xR","x_left","x_right","yL","yR","y_left","y_right"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","0","0","0","0","0","NA","0","0","0","NA","0","0","0","0","0","0","NA","0","0","0","0","0","0","0","0","0","0","0","0","82.61825462348143","Tue Jul 14 19:21:42 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","257.43729999882635","000.png","698.8185599999999","561.04704","True","False","mono","False","18","no","white","no","yes","LTR","698.8185599999999","561.04704","864","0","000.png","001.png","2","psycho","English","0","0","C:\Users\plcm\Downloads\subject-106.csv","150","psycho","no","572479.2454000016","Neonatal Nightingale","4.1.14","5","5","prime_1","1","LTR","On a sunny farm, a mother duck waited for her eggs to hatch. The eggs cracked open one by one, and fluffy yellow ducklings came out. One egg was bigger and took longer to hatch.","0","num_1","space","num_1","NA","NA","num_1","2920.5962999985786","2018.8421000021044","NA","NA","2920.5962999985786","2","psycho","5,2,3,1,4,6,5,2,4,6,3,1,1,2,6,5,4,3,1,3,5,4,2,6,1,3,4,5,2,6,6,5,2,1,3,4,6,1,4,5,2,3,2,4,5,3,6,1","True","1024","2","48000","-16","experiment","106","even","571.2013757000022","614.0","922.0","699.0","165.0","561941.8671999993","NA","NA","4644.757099998969","571201.3012999996","571201.3564000009","NA","6481.936700001825","511922.2559000009","NA","4644.9893999997585","580418.0020999992","571185.360200001","NA","571453.6230000013","571465.3719999988","11449.129200002062","577480.9539999987","563961.305500001","NA","NA","564397.7257000005","564506.5649999997","580417.9659000002","577496.235900002","564506.4970999992","572468.3915000024","572465.5273999997","564397.8754000018","564506.0391000006","572468.4387000016","572479.1989000004","6482.043700001668","Attentional Spatial Bias","0","0","0","1","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-154","154","-154","154","267","-267","267","-267"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","1","1","0","0","0","NA","0","1","1","NA","1","1","0","1","0","0","NA","0","1","1","1","1","1","1","0","1","1","1","0","80.21850830122436","Tue Jul 14 19:21:42 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","469.417300002533","003.png","893.04576","467.63136000000003","True","False","mono","False","18","no","white","no","yes","LTR","893.04576","467.63136000000003","864","0","002.png","003.png","2","psycho","English","1","1","C:\Users\plcm\Downloads\subject-106.csv","150","psycho","no","581586.8929999997","Neonatal Nightingale","4.1.14","2","2","no_prime_trial_2","2","LTR","","0","num_0","space","num_0","NA","NA","num_0","1986.3814000019338","2018.8421000021044","NA","NA","1986.3814000019338","2","psycho","5, 2, 3, 1, 4, 6, 5, 2, 4, 6, 3, 1, 1, 2, 6, 5, 4, 3, 1, 3, 5, 4, 2, 6, 1, 3, 4, 5, 2, 6, 6, 5, 2, 1, 3, 4, 6, 1, 4, 5, 2, 3, 2, 4, 5, 3, 6, 1","False","1024","2","48000","-16","experiment","106","even","580.565379300002","501.0","1035.0","278.0","586.0","561941.8671999993","NA","NA","4644.757099998969","580565.2035999992","580565.3438000008","NA","6481.936700001825","511922.2559000009","NA","4644.9893999997585","588585.4231000012","580551.2509","NA","580571.2868000009","580577.0961000016","11449.129200002062","586590.3863000021","563961.305500001","NA","NA","564397.7257000005","580551.2286000012","588585.3816999989","586598.4312","580551.1652000023","581580.5579000007","581577.239000002","564397.8754000018","580550.4996000018","581580.6150999997","581586.8553","6482.043700001668","Attentional Spatial Bias","0","0","0","2","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-267","267","-267","267","-154","154","-154","154"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","2","2","0","0","0","NA","0","2","2","NA","2","2","0","2","0","0","NA","0","2","2","2","2","2","2","0","2","2","2","0","93.51976869090298","Tue Jul 14 19:21:42 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","22.33720000006724","005.png","805.5705600000001","563.2588800000001","True","False","mono","False","18","no","white","no","yes","LTR","805.5705600000001","563.2588800000001","864","0","004.png","005.png","2","psycho","English","2","2","C:\Users\plcm\Downloads\subject-106.csv","150","psycho","no","589794.4747000001","Neonatal Nightingale","4.1.14","3","3","no_prime_trial_3","3","LTR","","0","num_2","space","num_2","NA","NA","num_2","2652.5438000026625","2018.8421000021044","NA","NA","2652.5438000026625","2","psycho","5, 2, 3, 1, 4, 6, 5, 2, 4, 6, 3, 1, 1, 2, 6, 5, 4, 3, 1, 3, 5, 4, 2, 6, 1, 3, 4, 5, 2, 6, 6, 5, 2, 1, 3, 4, 6, 1, 4, 5, 2, 3, 2, 4, 5, 3, 6, 1","False","1024","2","48000","-16","experiment","106","even","588.736047800001","614.0","922.0","165.0","699.0","561941.8671999993","NA","NA","4644.757099998969","588735.916900001","588736.0191000007","NA","6481.936700001825","511922.2559000009","NA","4644.9893999997585","597457.3609","588724.2033000002","NA","588780.0368999997","588785.631900002","11449.129200002062","594796.1055000015","563961.305500001","NA","NA","564397.7257000005","588724.1785000006","597457.3273999995","594804.1904999991","588724.1084000015","589788.5697999991","589785.7545000006","564397.8754000018","588722.6192999987","589788.6184999988","589794.4153999997","6482.043700001668","Attentional Spatial Bias","0","0","0","3","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-154","154","-154","154","-267","267","-267","267"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","3","3","0","0","0","NA","0","3","3","NA","3","3","0","3","0","0","NA","0","3","3","3","3","3","3","0","3","3","3","0","99.90803933922443","Tue Jul 14 19:21:42 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","308.81229999801144","007.png","1208.70912","489.77567999999997","True","False","mono","False","18","no","white","no","yes","LTR","1208.70912","489.77567999999997","864","0","006.png","007.png","2","psycho","English","3","3","C:\Users\plcm\Downloads\subject-106.csv","150","psycho","no","599400.6086000009","Neonatal Nightingale","4.1.14","1","1","no_prime_trial_4","4","LTR","","0","num_1","space","num_1","NA","NA","num_1","300.97309999831486","2018.8421000021044","NA","NA","300.97309999831486","2","psycho","5, 2, 3, 1, 4, 6, 5, 2, 4, 6, 3, 1, 1, 2, 6, 5, 4, 3, 1, 3, 5, 4, 2, 6, 1, 3, 4, 5, 2, 6, 6, 5, 2, 1, 3, 4, 6, 1, 4, 5, 2, 3, 2, 4, 5, 3, 6, 1","False","1024","2","48000","-16","experiment","106","even","597.6174672000016","460.0","1076.0","432.0","432.0","561941.8671999993","NA","NA","4644.757099998969","597617.2712000007","597617.4173","NA","6481.936700001825","511922.2559000009","NA","4644.9893999997585","604713.7145000015","597602.4499000014","NA","598380.0520000004","598385.7816000017","11449.129200002062","604403.5525","563961.305500001","NA","NA","564397.7257000005","597602.4290999994","604713.6767000011","604411.8328000004","597602.3759999989","599389.728000002","599385.9580999997","564397.8754000018","597601.9309000003","599389.8083999993","599400.5680000009","6482.043700001668","Attentional Spatial Bias","0","0","0","4","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-308","308","-308","308","0","0","0","0"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","4","4","0","0","0","NA","0","4","4","NA","4","4","0","4","0","0","NA","0","4","4","4","4","4","4","0","4","4","4","0","78.37480490635244","Tue Jul 14 19:21:42 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","58.63940000208095","009.png","753.05472","653.184","True","False","mono","False","18","no","white","no","yes","LTR","753.05472","653.184","864","0","008.png","009.png","2","psycho","English","4","4","C:\Users\plcm\Downloads\subject-106.csv","150","psycho","no","605895.1990999994","Neonatal Nightingale","4.1.14","4","4","no_prime_trial_5","5","LTR","","0","num_0","space","num_0","NA","NA","num_0","1524.1284000003943","2018.8421000021044","NA","NA","1524.1284000003943","2","psycho","5, 2, 3, 1, 4, 6, 5, 2, 4, 6, 3, 1, 1, 2, 6, 5, 4, 3, 1, 3, 5, 4, 2, 6, 1, 3, 4, 5, 2, 6, 6, 5, 2, 1, 3, 4, 6, 1, 4, 5, 2, 3, 2, 4, 5, 3, 6, 1","False","1024","2","48000","-16","experiment","106","even","604.8610838999994","768.0","768.0","124.0","740.0","561941.8671999993","NA","NA","4644.757099998969","604860.9897999995","604861.0616000006","NA","6481.936700001825","511922.2559000009","NA","4644.9893999997585","612433.508099999","604849.0730000013","NA","604877.4737000022","604883.354900001","11449.129200002062","610899.8360000005","563961.305500001","NA","NA","564397.7257000005","604849.0526000024","612433.4621000016","610908.6148999995","604849.0053999994","605887.0564999997","605883.7029999995","564397.8754000018","604847.8249","605887.1223999995","605895.1629000003","6482.043700001668","Attentional Spatial Bias","0","0","0","5","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","0","0","0","0","-308","308","-308","308"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","0","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","5","5","0","0","0","NA","0","5","5","NA","5","5","0","5","0","0","NA","0","5","5","5","5","5","5","0","5","5","5","0","86.44769840702531","Tue Jul 14 19:21:42 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","121.4752000013832","011.png","887.94624","350.69759999999997","True","False","mono","False","18","no","white","no","yes","LTR","887.94624","350.69759999999997","864","0","010.png","011.png","2","psycho","English","5","5","C:\Users\plcm\Downloads\subject-106.csv","150","psycho","no","613646.4158999989","Neonatal Nightingale","4.1.14","6","6","no_prime_trial_6","6","LTR","","0","num_1","space","num_1","NA","NA","num_1","370.828499999363","2018.8421000021044","NA","NA","370.828499999363","2","psycho","5, 2, 3, 1, 4, 6, 5, 2, 4, 6, 3, 1, 1, 2, 6, 5, 4, 3, 1, 3, 5, 4, 2, 6, 1, 3, 4, 5, 2, 6, 6, 5, 2, 1, 3, 4, 6, 1, 4, 5, 2, 3, 2, 4, 5, 3, 6, 1","False","1024","2","48000","-16","experiment","106","even","612.5665227999998","501.0","1035.0","586.0","278.0","561941.8671999993","NA","NA","4644.757099998969","612566.4251999988","612566.4976000007","NA","6481.936700001825","511922.2559000009","NA","4644.9893999997585","619033.6542000005","612552.5323000002","NA","612626.0708000009","612631.6460999987","11449.129200002062","618651.2191000001","563961.305500001","NA","NA","564397.7257000005","612552.5057000014","619033.6132000012","618661.9738000009","612552.4127999997","613635.5739999999","613632.0183999997","564397.8754000018","612551.1501000001","613635.6978000003","613646.368900001","6482.043700001668","Attentional Spatial Bias","0","0","0","6","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-267","267","-267","267","154","-154","154","-154"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","1","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","6","6","0","0","0","NA","0","6","6","NA","6","6","0","6","0","0","NA","0","6","6","6","6","6","6","0","6","6","6","0","99.6457569088579","Tue Jul 14 19:21:42 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","318.5397000015946","012.png","655.34976","671.09472","True","False","mono","False","18","no","white","no","yes","LTR","655.34976","671.09472","864","1","012.png","013.png","2","psycho","English","6","6","C:\Users\plcm\Downloads\subject-106.csv","150","psycho","no","661358.7150999992","Neonatal Nightingale","4.1.14","5","5","prime_2","7","LTR","A big grey bird came out of the last egg. He looked different from the others. The ducklings laughed and called him ugly. Sad and alone, he ran away from the farm.","0","num_1","space","num_1","NA","NA","num_1","5841.332300002221","2018.8421000021044","NA","NA","5841.332300002221","2","psycho","5, 2, 3, 1, 4, 6, 5, 2, 4, 6, 3, 1, 1, 2, 6, 5, 4, 3, 1, 3, 5, 4, 2, 6, 1, 3, 4, 5, 2, 6, 6, 5, 2, 1, 3, 4, 6, 1, 4, 5, 2, 3, 2, 4, 5, 3, 6, 1","True","1024","2","48000","-16","experiment","106","even","660.0122398000021","614.0","922.0","699.0","165.0","561941.8671999993","NA","NA","4644.757099998969","660012.163200001","660012.2207999993","NA","6481.936700001825","511922.2559000009","NA","4644.9893999997585","672209.2341999996","660001.3810000019","NA","660340.2002000003","660345.8690000006","11449.129200002062","666358.9981000004","563961.305500001","NA","NA","564397.7257000005","619180.0160999992","672209.2026999999","666367.3638","619179.9405999992","661349.0628","661346.0773000006","564397.8754000018","619178.941000002","661349.1099000021","661358.6710000017","6482.043700001668","Attentional Spatial Bias","0","0","0","7","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-154","154","-154","154","267","-267","267","-267"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","1","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","7","7","0","0","0","NA","0","7","7","NA","7","7","0","7","0","0","NA","0","7","7","7","7","7","7","0","7","7","7","0","62.91891928989248","Tue Jul 14 19:21:42 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","1813.4253000025637","015.png","885.0585599999999","587.80512","True","False","mono","False","18","no","white","no","yes","LTR","885.0585599999999","587.80512","864","1","014.png","015.png","2","psycho","English","7","7","C:\Users\plcm\Downloads\subject-106.csv","150","psycho","no","673697.1637999995","Neonatal Nightingale","4.1.14","2","2","no_prime_trial_8","8","LTR","","0","num_0","space","num_0","NA","NA","num_0","997.9848000002094","2018.8421000021044","NA","NA","997.9848000002094","2","psycho","5, 2, 3, 1, 4, 6, 5, 2, 4, 6, 3, 1, 1, 2, 6, 5, 4, 3, 1, 3, 5, 4, 2, 6, 1, 3, 4, 5, 2, 6, 6, 5, 2, 1, 3, 4, 6, 1, 4, 5, 2, 3, 2, 4, 5, 3, 6, 1","False","1024","2","48000","-16","experiment","106","even","672.3702928999992","501.0","1035.0","278.0","586.0","561941.8671999993","NA","NA","4644.757099998969","672370.1548999997","672370.260300002","NA","6481.936700001825","511922.2559000009","NA","4644.9893999997585","679705.9102999992","672359.4249999988","NA","672672.2661000022","672677.6871000002","11449.129200002062","678699.014400001","563961.305500001","NA","NA","564397.7257000005","672359.3968999994","679705.877299999","678706.8733000015","672359.3189999992","673681.4875000018","673677.9659000022","564397.8754000018","672358.4293000022","673681.5979999992","673697.1161000001","6482.043700001668","Attentional Spatial Bias","0","0","0","8","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-267","267","-267","267","-154","154","-154","154"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","1","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","8","8","0","0","0","NA","0","8","8","NA","8","8","0","8","0","0","NA","0","8","8","8","8","8","8","0","8","8","8","0","91.11694542377938","Tue Jul 14 19:21:42 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","28.965100002125837","001.png","872.04864","764.9596799999999","True","False","mono","False","18","no","white","no","yes","LTR","872.04864","764.9596799999999","864","1","000.png","001.png","2","psycho","English","8","8","C:\Users\plcm\Downloads\subject-106.csv","150","psycho","no","681204.8868999991","Neonatal Nightingale","4.1.14","4","4","no_prime_trial_9","9","LTR","","0","num_2","space","num_2","NA","NA","num_2","3642.4279999992577","2018.8421000021044","NA","NA","3642.4279999992577","2","psycho","5, 2, 3, 1, 4, 6, 5, 2, 4, 6, 3, 1, 1, 2, 6, 5, 4, 3, 1, 3, 5, 4, 2, 6, 1, 3, 4, 5, 2, 6, 6, 5, 2, 1, 3, 4, 6, 1, 4, 5, 2, 3, 2, 4, 5, 3, 6, 1","False","1024","2","48000","-16","experiment","106","even","679.8241364999994","768.0","768.0","124.0","740.0","561941.8671999993","NA","NA","4644.757099998969","679824.0460000015","679824.1146","NA","6481.936700001825","511922.2559000009","NA","4644.9893999997585","689857.4953999997","679812.1429999992","NA","680189.4259","680195.3274000006","11449.129200002062","686205.3914999997","563961.305500001","NA","NA","564397.7257000005","679812.1218000015","689857.4504999997","686214.2969000015","679812.0560999996","681198.9190000022","681195.7746000007","564397.8754000018","679810.9992999998","681198.967799999","681204.8138999998","6482.043700001668","Attentional Spatial Bias","0","0","0","9","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","0","0","0","0","-308","308","-308","308"
"6","5000","8","undefined","undefined","undefined","undefined","#1a1a1a","1","psycho","True","psycho","psycho","uniform","undefined","undefined","undefined","0","NA","0","0","9","9","0","0","0","NA","0","9","9","NA","9","9","0","9","0","0","NA","0","9","9","9","9","9","9","0","9","9","9","0","63.21537169619424","Tue Jul 14 19:21:42 2026","1000","The main experiment item","False","V7_AttentionalSpatialBias_.osexp","C:\Users\plcm\Downloads","99.19199999782722","003.png","1008.2918400000001","402.3648","True","False","mono","False","18","no","white","no","yes","LTR","1008.2918400000001","402.3648","864","1","002.png","003.png","2","psycho","English","9","9","C:\Users\plcm\Downloads\subject-106.csv","150","psycho","no","691675.7007000014","Neonatal Nightingale","4.1.14","6","6","no_prime_trial_10","10","LTR","","0","num_2","space","num_2","NA","NA","num_2","3755.5334999996703","2018.8421000021044","NA","NA","3755.5334999996703","2","psycho","5, 2, 3, 1, 4, 6, 5, 2, 4, 6, 3, 1, 1, 2, 6, 5, 4, 3, 1, 3, 5, 4, 2, 6, 1, 3, 4, 5, 2, 6, 6, 5, 2, 1, 3, 4, 6, 1, 4, 5, 2, 3, 2, 4, 5, 3, 6, 1","False","1024","2","48000","-16","experiment","106","even","689.9940836999995","501.0","1035.0","586.0","278.0","561941.8671999993","NA","NA","4644.757099998969","689993.9543000001","689994.0591000014","NA","6481.936700001825","511922.2559000009","NA","4644.9893999997585","700441.2067000011","689982.3648999991","NA","690655.6820000005","690661.394900002","11449.129200002062","696676.0031000013","563961.305500001","NA","NA","564397.7257000005","689982.3414999992","700441.1760000002","696685.1310999992","689982.2673999988","691666.4552000002","691661.8621000017","564397.8754000018","689981.2372000015","691666.5176999995","691675.632999999","6482.043700001668","Attentional Spatial Bias","0","0","0","10","We will now calibrate the eye tracker.<br><b>Please follow the moving dot with your eyes and keep your head still.<b><br>Please wait.","Thank you for participating!<br><b>The experiment has now ended.<b><br>Please call the experimenter.","In this experiment, you will read a short story presented on the screen.<br><br>Please read each line carefully, as you will be asked a few questions about the story at the end of the experiment.<br><br>After each paragraph, you will see a pair of images.<br><br>Look at both images and count the total number of circles across the two pictures.<br><br>on the next screen you can see examples of a correct circle and an incorrect shape. Only count shapes that match the correct circle example..<br><br>Press any key to begin.","Experimenter: enter circle count (press 0-3)","Welcome!<br><br>Press any key to continue.","English","1536","-267","267","-267","267","154","-154","154","-154"
